jst,open,high,low,close,volume
2023/01/03 16:30,25990,26020,25980,26020,787
2023/01/03 17:00,26020,26020,25920,25920,2081
2023/01/03 18:00,25920,25960,25910,25960,1465
2023/01/03 19:00,25960,25990,25940,25980,1023
2023/01/03 20:00,25980,25980,25920,25930,668
2023/01/03 21:00,25930,25940,25900,25920,767
2023/01/03 22:00,25910,25920,25860,25890,975
2023/01/03 23:00,25890,25930,25810,25840,2180
2023/01/03 00:00,25840,25920,25830,25860,1685
2023/01/03 01:00,25860,25870,25800,25830,1624
2023/01/03 02:00,25830,25830,25740,25780,1201
2023/01/03 03:00,25780,25780,25650,25670,1225
2023/01/03 04:00,25670,25680,25630,25630,542
2023/01/03 05:00,25630,25780,25630,25780,1113
2023/01/03 06:00,25740,25740,25740,25740,177
2023/01/03 08:45,25850,25890,25790,25860,498
2023/01/03 09:00,25850,25870,25670,25710,1282
2023/01/03 10:00,25710,25710,25570,25670,1882
2023/01/03 11:00,25660,25690,25610,25680,593
2023/01/03 12:00,25680,25730,25660,25720,632
2023/01/03 13:00,25720,25720,25660,25660,331
2023/01/03 14:00,25670,25750,25670,25750,393
2023/01/03 15:00,25740,25750,25710,25750,439
2023/01/04 16:30,25750,25800,25730,25800,366
2023/01/04 17:00,25810,25900,25810,25880,944
2023/01/04 18:00,25890,25940,25880,25930,979
2023/01/04 19:00,25930,25930,25880,25910,354
2023/01/04 20:00,25900,25910,25810,25830,539
2023/01/04 21:00,25830,25840,25800,25830,433
2023/01/04 22:00,25840,25870,25810,25870,602
2023/01/04 23:00,25870,25920,25770,25770,1356
2023/01/04 00:00,25770,25870,25750,25870,958
2023/01/04 01:00,25880,25880,25750,25760,594
2023/01/04 02:00,25760,25780,25700,25720,633
2023/01/04 03:00,25710,25770,25700,25760,422
2023/01/04 04:00,25750,25820,25700,25780,631
2023/01/04 05:00,25780,25810,25770,25810,584
2023/01/04 06:00,25790,25790,25790,25790,125
2023/01/04 08:45,25740,25840,25700,25840,2960
2023/01/04 09:00,25830,25840,25630,25690,12328
2023/01/04 10:00,25680,25790,25670,25680,6207
2023/01/04 11:00,25680,25730,25670,25680,2872
2023/01/04 12:00,25680,25720,25680,25710,2408
2023/01/04 13:00,25720,25740,25720,25730,2437
2023/01/04 14:00,25730,25740,25680,25680,3834
2023/01/04 15:00,25670,25700,25610,25610,6201
2023/01/05 16:30,25630,25650,25620,25650,1193
2023/01/05 17:00,25650,25700,25630,25680,1799
2023/01/05 18:00,25680,25680,25630,25630,970
2023/01/05 19:00,25630,25670,25620,25630,1076
2023/01/05 20:00,25630,25670,25630,25660,678
2023/01/05 21:00,25660,25680,25650,25660,594
2023/01/05 22:00,25660,25720,25660,25710,1226
2023/01/05 23:00,25710,25770,25670,25720,2691
2023/01/05 00:00,25720,25800,25630,25790,3278
2023/01/05 01:00,25790,25900,25770,25870,2509
2023/01/05 02:00,25870,25890,25850,25860,953
2023/01/05 03:00,25850,25900,25810,25870,1485
2023/01/05 04:00,25870,25900,25750,25850,1889
2023/01/05 05:00,25850,25880,25770,25800,758
2023/01/05 06:00,25830,25830,25830,25830,144
2023/01/05 08:45,25890,25900,25820,25820,2810
2023/01/05 09:00,25830,25870,25770,25860,8186
2023/01/05 10:00,25860,25920,25830,25840,6465
2023/01/05 11:00,25840,25840,25700,25740,3950
2023/01/05 12:00,25740,25760,25710,25750,3436
2023/01/05 13:00,25760,25800,25740,25780,2181
2023/01/05 14:00,25790,25810,25770,25790,2803
2023/01/05 15:00,25790,25800,25740,25780,3636
2023/01/06 16:30,25750,25760,25700,25710,746
2023/01/06 17:00,25710,25770,25710,25750,1792
2023/01/06 18:00,25750,25770,25740,25770,753
2023/01/06 19:00,25770,25800,25770,25790,694
2023/01/06 20:00,25790,25820,25780,25790,506
2023/01/06 21:00,25790,25820,25780,25800,640
2023/01/06 22:00,25800,25810,25740,25750,1617
2023/01/06 23:00,25740,25750,25670,25740,2296
2023/01/06 00:00,25730,25800,25730,25740,1899
2023/01/06 01:00,25740,25770,25700,25710,1209
2023/01/06 02:00,25710,25740,25700,25700,907
2023/01/06 03:00,25690,25760,25670,25740,1800
2023/01/06 04:00,25740,25770,25720,25740,1455
2023/01/06 05:00,25740,25740,25680,25690,760
2023/01/06 06:00,25680,25680,25680,25680,65
2023/01/06 08:45,25700,25750,25700,25710,1568
2023/01/06 09:00,25710,25810,25700,25810,6351
2023/01/06 10:00,25810,25930,25810,25900,6325
2023/01/06 11:00,25900,25950,25900,25920,2904
2023/01/06 12:00,25920,26000,25920,25970,3110
2023/01/06 13:00,25960,25980,25940,25950,2109
2023/01/06 14:00,25960,25960,25880,25930,5099
2023/01/06 15:00,25930,25950,25910,25930,3140
2023/01/10 16:30,25900,25920,25890,25890,1006
2023/01/10 17:00,25890,25940,25880,25930,1876
2023/01/10 18:00,25930,25930,25890,25920,723
2023/01/10 19:00,25910,25910,25880,25900,681
2023/01/10 20:00,25900,25910,25900,25910,466
2023/01/10 21:00,25910,25930,25900,25920,685
2023/01/10 22:00,25920,26100,25890,26060,3377
2023/01/10 23:00,26060,26070,25930,25970,2718
2023/01/10 00:00,25980,26040,25930,26030,3812
2023/01/10 01:00,26030,26090,26010,26070,1287
2023/01/10 02:00,26070,26070,26020,26030,741
2023/01/10 03:00,26040,26110,26040,26110,874
2023/01/10 04:00,26110,26180,26100,26170,1304
2023/01/10 05:00,26170,26200,26150,26160,1142
2023/01/10 06:00,26170,26170,26170,26170,133
2023/01/10 08:45,26200,26200,26160,26180,1509
2023/01/10 09:00,26190,26290,26120,26150,11432
2023/01/10 10:00,26160,26210,26130,26200,4472
2023/01/10 11:00,26200,26210,26080,26120,3650
2023/01/10 12:00,26120,26140,26100,26140,2147
2023/01/10 13:00,26140,26150,26110,26130,1444
2023/01/10 14:00,26130,26160,26110,26130,3239
2023/01/10 15:00,26130,26160,26120,26160,2911
2023/01/11 16:30,26130,26180,26130,26160,1112
2023/01/11 17:00,26170,26190,26130,26130,1692
2023/01/11 18:00,26140,26160,26110,26150,1373
2023/01/11 19:00,26150,26170,26140,26150,842
2023/01/11 20:00,26150,26150,26110,26110,687
2023/01/11 21:00,26110,26120,26090,26120,1106
2023/01/11 22:00,26110,26120,26070,26110,943
2023/01/11 23:00,26110,26160,26090,26140,2868
2023/01/11 00:00,26140,26190,26070,26150,2392
2023/01/11 01:00,26150,26180,26150,26180,1730
2023/01/11 02:00,26180,26230,26160,26200,964
2023/01/11 03:00,26200,26250,26200,26250,835
2023/01/11 04:00,26260,26270,26250,26250,436
2023/01/11 05:00,26250,26250,26220,26250,433
2023/01/11 06:00,26260,26260,26260,26260,83
2023/01/11 08:45,26310,26330,26290,26310,1670
2023/01/11 09:00,26320,26420,26310,26410,8210
2023/01/11 10:00,26410,26450,26390,26420,4420
2023/01/11 11:00,26420,26440,26370,26370,2471
2023/01/11 12:00,26370,26410,26370,26400,1884
2023/01/11 13:00,26410,26420,26390,26400,2457
2023/01/11 14:00,26400,26410,26380,26400,3138
2023/01/11 15:00,26400,26420,26390,26410,2842
2023/01/12 16:30,26350,26370,26350,26360,560
2023/01/12 17:00,26370,26390,26360,26390,992
2023/01/12 18:00,26390,26450,26390,26430,1373
2023/01/12 19:00,26420,26430,26410,26410,828
2023/01/12 20:00,26410,26440,26410,26430,571
2023/01/12 21:00,26430,26440,26410,26430,492
2023/01/12 22:00,26440,26480,26440,26470,1144
2023/01/12 23:00,26470,26480,26440,26450,1707
2023/01/12 00:00,26450,26490,26420,26420,1900
2023/01/12 01:00,26420,26450,26420,26450,993
2023/01/12 02:00,26450,26470,26450,26450,449
2023/01/12 03:00,26450,26480,26430,26450,732
2023/01/12 04:00,26450,26490,26440,26480,540
2023/01/12 05:00,26480,26510,26480,26500,788
2023/01/12 06:00,26520,26520,26520,26520,62
2023/01/12 08:45,26500,26510,26430,26460,2947
2023/01/12 09:00,26470,26510,26340,26400,7820
2023/01/12 10:00,26400,26420,26370,26400,4220
2023/01/12 11:00,26400,26430,26380,26400,1735
2023/01/12 12:00,26400,26450,26390,26440,1948
2023/01/12 13:00,26440,26440,26400,26420,1956
2023/01/12 14:00,26420,26430,26400,26420,2501
2023/01/12 15:00,26430,26430,26370,26370,3536
2023/01/13 16:30,26360,26360,26310,26310,1163
2023/01/13 17:00,26320,26330,26280,26310,1851
2023/01/13 18:00,26310,26320,26280,26280,1250
2023/01/13 19:00,26280,26280,26240,26260,1224
2023/01/13 20:00,26260,26280,26250,26260,793
2023/01/13 21:00,26250,26260,26230,26260,1196
2023/01/13 22:00,26260,26350,26000,26250,6336
2023/01/13 23:00,26250,26270,25980,26070,6930
2023/01/13 00:00,26070,26190,26050,26140,4670
2023/01/13 01:00,26130,26150,26100,26150,1718
2023/01/13 02:00,26140,26220,26140,26170,837
2023/01/13 03:00,26160,26180,26100,26180,1112
2023/01/13 04:00,26190,26190,26140,26170,513
2023/01/13 05:00,26170,26180,26140,26180,691
2023/01/13 06:00,26190,26190,26190,26190,67
2023/01/13 08:45,26200,26240,26170,26230,2591
2023/01/13 09:00,26230,26350,26220,26340,11127
2023/01/13 10:00,26340,26350,26060,26100,10991
2023/01/13 11:00,26100,26130,26080,26100,3324
2023/01/13 12:00,26100,26160,26070,26140,2905
2023/01/13 13:00,26140,26160,26120,26120,2365
2023/01/13 14:00,26130,26140,26060,26070,5006
2023/01/13 15:00,26080,26120,26070,26080,4168
2023/01/16 16:30,26080,26080,26010,26020,1157
2023/01/16 17:00,26020,26020,25940,25970,2429
2023/01/16 18:00,25960,26000,25960,25990,1253
2023/01/16 19:00,25990,25990,25940,25940,791
2023/01/16 20:00,25940,25950,25880,25890,1701
2023/01/16 21:00,25890,25910,25760,25770,2630
2023/01/16 22:00,25770,25790,25720,25740,2488
2023/01/16 23:00,25740,25780,25710,25740,2867
2023/01/16 00:00,25740,25790,25700,25700,4327
2023/01/16 01:00,25710,25740,25670,25710,2314
2023/01/16 02:00,25710,25740,25700,25710,829
2023/01/16 03:00,25720,25780,25700,25770,757
2023/01/16 04:00,25780,25790,25750,25760,625
2023/01/16 05:00,25760,25810,25760,25770,1094
2023/01/16 06:00,25780,25780,25780,25780,169
2023/01/16 08:45,25790,25820,25740,25790,2191
2023/01/16 09:00,25800,25910,25710,25850,10699
2023/01/16 10:00,25850,25860,25790,25850,4428
2023/01/16 11:00,25850,25870,25790,25800,2123
2023/01/16 12:00,25810,25820,25740,25760,3179
2023/01/16 13:00,25760,25800,25730,25780,3033
2023/01/16 14:00,25790,25800,25760,25770,3760
2023/01/16 15:00,25780,25790,25740,25770,3616
2023/01/17 16:30,25790,25800,25780,25800,511
2023/01/17 17:00,25800,25860,25790,25840,1743
2023/01/17 18:00,25840,25860,25780,25800,1119
2023/01/17 19:00,25810,25840,25810,25840,523
2023/01/17 20:00,25840,25840,25810,25830,381
2023/01/17 21:00,25830,25840,25820,25830,225
2023/01/17 22:00,25840,25860,25840,25860,558
2023/01/17 23:00,25860,25880,25850,25860,458
2023/01/17 00:00,25850,25860,25840,25860,187
2023/01/17 01:00,25860,25870,25850,25860,308
2023/01/17 02:00,25860,25860,25850,25860,218
2023/01/17 03:00,25850,25860,25850,25860,29
2023/01/17 04:00,25850,25860,25850,25860,8
2023/01/17 05:00,25860,25860,25850,25850,28
2023/01/17 06:00,25870,25870,25870,25870,47
2023/01/17 08:45,25900,25900,25850,25870,1745
2023/01/17 09:00,25880,26150,25860,26120,11607
2023/01/17 10:00,26120,26170,26080,26110,6267
2023/01/17 11:00,26110,26160,26090,26110,3276
2023/01/17 12:00,26120,26130,26090,26120,3222
2023/01/17 13:00,26130,26140,26110,26130,1874
2023/01/17 14:00,26130,26130,26090,26100,2723
2023/01/17 15:00,26100,26140,26090,26140,4001
2023/01/18 16:30,26130,26140,26110,26120,1074
2023/01/18 17:00,26120,26160,26100,26130,1305
2023/01/18 18:00,26130,26150,26110,26120,974
2023/01/18 19:00,26120,26140,26110,26130,564
2023/01/18 20:00,26140,26140,26120,26130,376
2023/01/18 21:00,26130,26160,26130,26140,700
2023/01/18 22:00,26140,26190,26130,26170,1029
2023/01/18 23:00,26170,26260,26170,26260,1943
2023/01/18 00:00,26250,26380,26230,26240,3571
2023/01/18 01:00,26240,26270,26190,26260,1906
2023/01/18 02:00,26260,26270,26220,26260,532
2023/01/18 03:00,26270,26290,26250,26280,455
2023/01/18 04:00,26280,26290,26240,26280,638
2023/01/18 05:00,26280,26290,26230,26240,542
2023/01/18 06:00,26250,26250,26250,26250,67
2023/01/18 08:45,26210,26240,26190,26240,1295
2023/01/18 09:00,26230,26290,26180,26240,7059
2023/01/18 10:00,26240,26310,26240,26270,2905
2023/01/18 11:00,26270,26920,26240,26780,15468
2023/01/18 12:00,26780,26890,26570,26670,16029
2023/01/18 13:00,26680,26810,26660,26790,10833
2023/01/18 14:00,26780,26800,26730,26760,4915
2023/01/18 15:00,26750,26770,26730,26730,4644
2023/01/19 16:30,26720,26730,26680,26710,1881
2023/01/19 17:00,26710,26750,26590,26650,3759
2023/01/19 18:00,26650,26660,26610,26640,1471
2023/01/19 19:00,26640,26660,26620,26650,1155
2023/01/19 20:00,26640,26680,26640,26640,1058
2023/01/19 21:00,26640,26740,26640,26730,1464
2023/01/19 22:00,26730,26760,26630,26660,2949
2023/01/19 23:00,26660,26680,26610,26610,2428
2023/01/19 00:00,26620,26660,26570,26640,2957
2023/01/19 01:00,26630,26640,26510,26550,2215
2023/01/19 02:00,26540,26540,26480,26480,907
2023/01/19 03:00,26480,26530,26450,26520,684
2023/01/19 04:00,26520,26530,26500,26510,559
2023/01/19 05:00,26510,26540,26470,26480,1899
2023/01/19 06:00,26470,26470,26470,26470,76
2023/01/19 08:45,26470,26520,26470,26510,2290
2023/01/19 09:00,26500,26570,26430,26460,8985
2023/01/19 10:00,26460,26520,26440,26470,3830
2023/01/19 11:00,26470,26480,26380,26390,3608
2023/01/19 12:00,26390,26420,26350,26350,3348
2023/01/19 13:00,26350,26390,26330,26380,2546
2023/01/19 14:00,26370,26390,26340,26380,4485
2023/01/19 15:00,26380,26380,26330,26340,4723
2023/01/20 16:30,26340,26350,26330,26350,985
2023/01/20 17:00,26350,26400,26300,26310,1885
2023/01/20 18:00,26310,26350,26300,26310,940
2023/01/20 19:00,26320,26340,26310,26330,936
2023/01/20 20:00,26330,26330,26270,26290,1006
2023/01/20 21:00,26280,26290,26260,26270,849
2023/01/20 22:00,26270,26330,26240,26310,1805
2023/01/20 23:00,26310,26360,26290,26330,2036
2023/01/20 00:00,26330,26370,26290,26310,2223
2023/01/20 01:00,26310,26340,26260,26280,1496
2023/01/20 02:00,26280,26330,26280,26310,839
2023/01/20 03:00,26320,26380,26320,26350,979
2023/01/20 04:00,26350,26400,26330,26390,910
2023/01/20 05:00,26390,26390,26330,26350,584
2023/01/20 06:00,26320,26320,26320,26320,84
2023/01/20 08:45,26320,26330,26290,26300,1237
2023/01/20 09:00,26300,26390,26280,26350,5922
2023/01/20 10:00,26360,26440,26350,26430,5325
2023/01/20 11:00,26430,26440,26370,26370,3409
2023/01/20 12:00,26370,26460,26370,26430,4458
2023/01/20 13:00,26430,26480,26430,26460,1996
2023/01/20 14:00,26470,26530,26450,26520,5304
2023/01/20 15:00,26520,26540,26510,26530,2781
2023/01/23 16:30,26540,26600,26540,26590,1256
2023/01/23 17:00,26590,26590,26530,26580,2121
2023/01/23 18:00,26580,26680,26580,26660,3193
2023/01/23 19:00,26660,26680,26640,26680,1735
2023/01/23 20:00,26670,26680,26640,26670,1029
2023/01/23 21:00,26670,26760,26670,26740,1495
2023/01/23 22:00,26740,26750,26730,26740,1305
2023/01/23 23:00,26740,26790,26700,26770,3040
2023/01/23 00:00,26760,26820,26750,26790,3127
2023/01/23 01:00,26790,26870,26780,26840,2059
2023/01/23 02:00,26840,26860,26820,26830,1299
2023/01/23 03:00,26830,26870,26780,26870,1516
2023/01/23 04:00,26870,26880,26850,26870,829
2023/01/23 05:00,26880,26910,26860,26900,947
2023/01/23 06:00,26910,26910,26910,26910,98
2023/01/23 08:45,26890,26900,26860,26890,1367
2023/01/23 09:00,26880,26890,26760,26810,8741
2023/01/23 10:00,26810,26860,26810,26850,4001
2023/01/23 11:00,26850,26850,26810,26830,1338
2023/01/23 12:00,26830,26860,26810,26840,1823
2023/01/23 13:00,26850,26890,26830,26880,3070
2023/01/23 14:00,26890,26910,26870,26890,3119
2023/01/23 15:00,26880,26910,26880,26880,2947
2023/01/24 16:30,26920,26940,26900,26930,1035
2023/01/24 17:00,26930,26990,26890,26890,3748
2023/01/24 18:00,26890,26930,26880,26910,1173
2023/01/24 19:00,26910,26950,26890,26940,1032
2023/01/24 20:00,26930,26940,26920,26920,349
2023/01/24 21:00,26930,26980,26930,26960,727
2023/01/24 22:00,26970,27040,26970,27020,2030
2023/01/24 23:00,27020,27070,27000,27070,1868
2023/01/24 00:00,27070,27180,27070,27160,2012
2023/01/24 01:00,27170,27200,27160,27190,1951
2023/01/24 02:00,27180,27180,27150,27170,809
2023/01/24 03:00,27180,27190,27170,27180,672
2023/01/24 04:00,27180,27180,27090,27120,898
2023/01/24 05:00,27120,27160,27100,27140,755
2023/01/24 06:00,27150,27150,27150,27150,89
2023/01/24 08:45,27170,27220,27160,27180,3205
2023/01/24 09:00,27170,27290,27160,27250,10002
2023/01/24 10:00,27240,27340,27200,27300,5763
2023/01/24 11:00,27310,27360,27280,27330,3110
2023/01/24 12:00,27340,27360,27330,27340,3683
2023/01/24 13:00,27340,27350,27300,27310,3213
2023/01/24 14:00,27310,27310,27270,27290,4595
2023/01/24 15:00,27280,27300,27270,27270,5083
2023/01/25 16:30,27260,27260,27170,27180,2348
2023/01/25 17:00,27180,27190,27080,27140,4422
2023/01/25 18:00,27140,27160,27110,27120,1610
2023/01/25 19:00,27120,27180,27100,27170,1941
2023/01/25 20:00,27170,27170,27140,27150,700
2023/01/25 21:00,27160,27160,27150,27150,405
2023/01/25 22:00,27150,27160,27070,27100,1231
2023/01/25 23:00,27110,27220,27090,27130,2619
2023/01/25 00:00,27130,27200,27110,27180,1927
2023/01/25 01:00,27180,27210,27150,27200,1207
2023/01/25 02:00,27190,27240,27160,27210,1157
2023/01/25 03:00,27200,27240,27190,27220,784
2023/01/25 04:00,27220,27240,27190,27230,631
2023/01/25 05:00,27230,27230,27150,27180,797
2023/01/25 06:00,27190,27190,27190,27190,41
2023/01/25 08:45,27140,27170,27130,27160,1619
2023/01/25 09:00,27160,27320,27150,27290,8937
2023/01/25 10:00,27300,27330,27240,27290,5242
2023/01/25 11:00,27300,27330,27290,27320,2802
2023/01/25 12:00,27330,27450,27310,27430,8857
2023/01/25 13:00,27430,27440,27380,27390,2481
2023/01/25 14:00,27390,27410,27340,27350,5177
2023/01/25 15:00,27350,27380,27320,27320,5142
2023/01/26 16:30,27360,27370,27330,27360,868
2023/01/26 17:00,27360,27390,27270,27290,3033
2023/01/26 18:00,27280,27290,27200,27210,2398
2023/01/26 19:00,27200,27230,27160,27220,1771
2023/01/26 20:00,27230,27240,27210,27210,771
2023/01/26 21:00,27210,27220,27200,27220,509
2023/01/26 22:00,27210,27220,27170,27190,1187
2023/01/26 23:00,27190,27240,27160,27180,2796
2023/01/26 00:00,27180,27240,27150,27240,3377
2023/01/26 01:00,27230,27340,27230,27320,2812
2023/01/26 02:00,27320,27330,27290,27310,504
2023/01/26 03:00,27310,27370,27310,27360,659
2023/01/26 04:00,27370,27410,27360,27390,694
2023/01/26 05:00,27390,27410,27360,27370,722
2023/01/26 06:00,27390,27390,27390,27390,45
2023/01/26 08:45,27370,27420,27370,27410,1443
2023/01/26 09:00,27410,27490,27330,27330,9515
2023/01/26 10:00,27330,27350,27280,27330,5063
2023/01/26 11:00,27320,27360,27320,27350,1785
2023/01/26 12:00,27350,27350,27290,27300,1530
2023/01/26 13:00,27290,27310,27250,27290,3378
2023/01/26 14:00,27300,27340,27290,27320,3345
2023/01/26 15:00,27330,27380,27320,27380,3174
2023/01/27 16:30,27370,27370,27360,27360,805
2023/01/27 17:00,27360,27430,27360,27380,1784
2023/01/27 18:00,27380,27420,27370,27370,1166
2023/01/27 19:00,27370,27400,27360,27390,911
2023/01/27 20:00,27390,27400,27380,27390,567
2023/01/27 21:00,27390,27440,27380,27440,779
2023/01/27 22:00,27440,27460,27370,27450,1527
2023/01/27 23:00,27450,27510,27380,27390,2458
2023/01/27 00:00,27390,27440,27330,27340,3318
2023/01/27 01:00,27340,27390,27330,27390,1332
2023/01/27 02:00,27400,27430,27390,27410,1219
2023/01/27 03:00,27410,27430,27380,27420,559
2023/01/27 04:00,27410,27460,27410,27450,423
2023/01/27 05:00,27450,27480,27440,27480,359
2023/01/27 06:00,27500,27500,27500,27500,71
2023/01/27 08:45,27410,27420,27360,27390,2102
2023/01/27 09:00,27390,27440,27340,27360,7285
2023/01/27 10:00,27350,27360,27300,27340,5431
