jst,open,high,low,close,volume
2020/04/14 12:00,19430,19470,19410,19460,3473
2020/04/14 13:00,19470,19600,19470,19580,6518
2020/04/14 14:00,19570,19700,19510,19610,10093
2020/04/14 15:00,19610,19660,19530,19610,9056
2020/04/15 16:30,19540,19590,19530,19550,1255
2020/04/15 17:00,19550,19580,19500,19520,1757
2020/04/15 18:00,19520,19540,19460,19490,2031
2020/04/15 19:00,19480,19490,19430,19450,637
2020/04/15 20:00,19460,19510,19420,19470,991
2020/04/15 21:00,19460,19530,19440,19510,1185
2020/04/15 22:00,19510,19610,19490,19600,3515
2020/04/15 23:00,19610,19640,19530,19530,2617
2020/04/15 00:00,19530,19550,19450,19470,2349
2020/04/15 01:00,19480,19570,19480,19540,1222
2020/04/15 02:00,19540,19550,19500,19530,610
2020/04/15 03:00,19520,19560,19500,19520,709
2020/04/15 04:00,19510,19540,19480,19500,718
2020/04/15 05:00,19500,19530,19500,19520,129
2020/04/15 08:45,19520,19540,19510,19530,1300
2020/04/15 09:00,19530,19610,19440,19550,7018
2020/04/15 10:00,19550,19580,19500,19530,3295
2020/04/15 11:00,19540,19580,19490,19540,2958
2020/04/15 12:00,19540,19630,19530,19590,4141
2020/04/15 13:00,19590,19640,19560,19590,3236
2020/04/15 14:00,19600,19620,19460,19530,7235
2020/04/15 15:00,19530,19590,19530,19580,4887
2020/04/16 16:30,19470,19480,19370,19380,2021
2020/04/16 17:00,19370,19430,19330,19350,2267
2020/04/16 18:00,19350,19380,19330,19360,1416
2020/04/16 19:00,19360,19410,19290,19320,1688
2020/04/16 20:00,19330,19380,19320,19320,903
2020/04/16 21:00,19320,19330,19200,19210,1786
2020/04/16 22:00,19210,19300,19200,19240,2221
2020/04/16 23:00,19230,19280,19180,19240,2066
2020/04/16 00:00,19240,19260,19180,19230,1530
2020/04/16 01:00,19230,19290,19220,19270,771
2020/04/16 02:00,19270,19330,19260,19270,982
2020/04/16 03:00,19270,19330,19270,19320,723
2020/04/16 04:00,19320,19330,19210,19260,940
2020/04/16 05:00,19260,19300,19250,19290,250
2020/04/16 08:45,19260,19280,19240,19240,1342
2020/04/16 09:00,19250,19340,19130,19190,9378
2020/04/16 10:00,19200,19310,19180,19250,4543
2020/04/16 11:00,19250,19330,19250,19260,2768
2020/04/16 12:00,19260,19290,19200,19210,2770
2020/04/16 13:00,19210,19290,19210,19260,2377
2020/04/16 14:00,19260,19310,19210,19310,6095
2020/04/16 15:00,19300,19300,19220,19240,5331
2020/04/17 16:30,19300,19320,19260,19290,1458
2020/04/17 17:00,19290,19320,19230,19240,1742
2020/04/17 18:00,19230,19250,19180,19200,1371
2020/04/17 19:00,19200,19200,19160,19190,991
2020/04/17 20:00,19190,19190,19100,19120,1524
2020/04/17 21:00,19120,19180,19070,19160,2441
2020/04/17 22:00,19160,19180,19040,19040,2563
2020/04/17 23:00,19040,19120,18990,19110,3147
2020/04/17 00:00,19110,19220,19100,19200,2066
2020/04/17 01:00,19200,19210,19070,19110,1667
2020/04/17 02:00,19110,19140,19080,19100,889
2020/04/17 03:00,19090,19160,19070,19110,961
2020/04/17 04:00,19110,19220,19080,19190,1172
2020/04/17 05:00,19190,19210,19180,19200,216
2020/04/17 08:45,19600,19670,19590,19650,3391
2020/04/17 09:00,19650,19870,19590,19760,13231
2020/04/17 10:00,19760,19860,19730,19810,5707
2020/04/17 11:00,19810,19820,19730,19780,5183
2020/04/17 12:00,19780,19790,19640,19730,4813
2020/04/17 13:00,19730,19810,19720,19780,3755
2020/04/17 14:00,19780,19910,19780,19860,9484
2020/04/17 15:00,19860,19870,19700,19700,8068
2020/04/20 16:30,19710,19730,19570,19600,3334
2020/04/20 17:00,19590,19650,19580,19610,2192
2020/04/20 18:00,19610,19690,19550,19640,2139
2020/04/20 19:00,19640,19700,19630,19690,1205
2020/04/20 20:00,19690,19700,19620,19640,931
2020/04/20 21:00,19640,19650,19590,19620,864
