jst,open,high,low,close,volume
2024/01/03 16:30,33430,33430,33400,33410,444
2024/01/03 17:00,33410,33520,33410,33490,1144
2024/01/03 18:00,33490,33510,33490,33500,500
2024/01/03 19:00,33490,33500,33470,33500,544
2024/01/03 20:00,33500,33500,33450,33450,453
2024/01/03 21:00,33450,33450,33410,33420,491
2024/01/03 22:00,33430,33480,33430,33460,505
2024/01/03 23:00,33460,33460,33420,33430,485
2024/01/03 00:00,33420,33450,33280,33290,1840
2024/01/03 01:00,33290,33300,33180,33220,1787
2024/01/03 02:00,33220,33250,33190,33240,493
2024/01/03 03:00,33230,33280,33220,33270,447
2024/01/03 04:00,33270,33300,33260,33300,181
2024/01/03 05:00,33290,33330,33240,33280,483
2024/01/03 06:00,33250,33250,33250,33250,60
2024/01/03 08:45,33100,33200,33090,33200,987
2024/01/03 09:00,33200,33220,33130,33190,1178
2024/01/03 10:00,33190,33230,33190,33190,789
2024/01/03 11:00,33200,33270,33200,33260,926
2024/01/03 12:00,33260,33260,33200,33220,614
2024/01/03 13:00,33220,33250,33220,33240,325
2024/01/03 14:00,33240,33250,33210,33220,556
2024/01/03 15:00,33220,33250,33210,33250,258
2024/01/04 16:30,33270,33300,33260,33290,356
2024/01/04 17:00,33290,33330,33270,33270,814
2024/01/04 18:00,33270,33280,33190,33190,747
2024/01/04 19:00,33190,33240,33180,33210,430
2024/01/04 20:00,33210,33210,33160,33190,591
2024/01/04 21:00,33180,33180,33140,33150,511
2024/01/04 22:00,33150,33210,33150,33150,559
2024/01/04 23:00,33150,33180,33100,33140,1004
2024/01/04 00:00,33140,33170,33040,33100,1762
2024/01/04 01:00,33100,33140,33100,33140,531
2024/01/04 02:00,33140,33170,33080,33150,471
2024/01/04 03:00,33160,33180,33130,33140,317
2024/01/04 04:00,33140,33200,33110,33160,632
2024/01/04 05:00,33160,33160,33060,33060,590
2024/01/04 06:00,33050,33050,33050,33050,61
2024/01/04 08:45,32970,33010,32960,32980,2786
2024/01/04 09:00,32990,32990,32670,32900,19459
2024/01/04 10:00,32900,33150,32870,33080,11096
2024/01/04 11:00,33090,33110,33010,33090,4345
2024/01/04 12:00,33090,33140,33050,33110,4222
2024/01/04 13:00,33120,33230,33110,33220,4138
2024/01/04 14:00,33220,33280,33210,33250,4865
2024/01/04 15:00,33260,33270,33220,33230,3270
2024/01/05 16:30,33260,33260,33210,33220,729
2024/01/05 17:00,33220,33340,33220,33290,2587
2024/01/05 18:00,33290,33360,33290,33360,1165
2024/01/05 19:00,33360,33390,33330,33380,993
2024/01/05 20:00,33370,33380,33320,33330,835
2024/01/05 21:00,33330,33350,33280,33310,735
2024/01/05 22:00,33310,33320,33280,33300,889
2024/01/05 23:00,33300,33370,33280,33350,1517
2024/01/05 00:00,33340,33460,33330,33450,1943
2024/01/05 01:00,33440,33500,33390,33410,1112
2024/01/05 02:00,33410,33420,33330,33360,826
2024/01/05 03:00,33350,33350,33310,33310,323
2024/01/05 04:00,33310,33330,33270,33290,531
2024/01/05 05:00,33290,33320,33260,33270,628
2024/01/05 06:00,33280,33280,33280,33280,79
2024/01/05 08:45,33320,33380,33320,33330,1787
2024/01/05 09:00,33330,33400,33230,33360,8470
2024/01/05 10:00,33360,33460,33350,33440,5212
2024/01/05 11:00,33440,33480,33400,33470,3131
2024/01/05 12:00,33460,33560,33460,33490,4772
2024/01/05 13:00,33500,33540,33440,33450,3868
2024/01/05 14:00,33450,33490,33370,33390,4135
2024/01/05 15:00,33390,33400,33320,33320,4128
2024/01/09 16:30,33360,33380,33340,33340,648
2024/01/09 17:00,33340,33390,33310,33340,1108
2024/01/09 18:00,33340,33370,33310,33340,1216
2024/01/09 19:00,33330,33360,33290,33320,1020
2024/01/09 20:00,33310,33330,33290,33330,559
2024/01/09 21:00,33320,33330,33280,33300,543
2024/01/09 22:00,33290,33390,33270,33380,2058
2024/01/09 23:00,33390,33560,33380,33530,2826
2024/01/09 00:00,33540,33580,33460,33560,3394
2024/01/09 01:00,33560,33600,33520,33560,1652
2024/01/09 02:00,33570,33570,33470,33500,700
2024/01/09 03:00,33500,33540,33470,33500,688
2024/01/09 04:00,33500,33510,33390,33400,721
2024/01/09 05:00,33400,33430,33360,33420,821
2024/01/09 06:00,33410,33410,33410,33410,57
2024/01/09 08:45,33760,33830,33750,33800,2440
2024/01/09 09:00,33800,33970,33770,33930,13727
2024/01/09 10:00,33940,33950,33780,33800,6198
2024/01/09 11:00,33790,33860,33770,33800,3716
2024/01/09 12:00,33800,33820,33700,33730,3903
2024/01/09 13:00,33730,33740,33580,33680,5907
2024/01/09 14:00,33680,33790,33680,33760,5365
2024/01/09 15:00,33760,33800,33750,33760,3282
2024/01/10 16:30,33770,33850,33770,33840,971
2024/01/10 17:00,33830,33830,33730,33770,2042
2024/01/10 18:00,33760,33770,33690,33750,1057
2024/01/10 19:00,33750,33750,33710,33730,854
2024/01/10 20:00,33730,33730,33680,33680,605
2024/01/10 21:00,33670,33730,33670,33720,607
2024/01/10 22:00,33720,33730,33640,33640,1051
2024/01/10 23:00,33650,33660,33590,33650,1263
2024/01/10 00:00,33660,33780,33600,33740,1886
2024/01/10 01:00,33740,33850,33740,33850,1235
2024/01/10 02:00,33850,33900,33830,33900,1013
2024/01/10 03:00,33900,33910,33840,33900,621
2024/01/10 04:00,33900,33900,33830,33870,284
2024/01/10 05:00,33870,33870,33820,33870,417
2024/01/10 06:00,33880,33880,33880,33880,87
2024/01/10 08:45,33890,33930,33860,33900,1532
2024/01/10 09:00,33910,34220,33870,34160,15425
2024/01/10 10:00,34160,34350,34160,34350,8953
2024/01/10 11:00,34350,34410,34330,34350,4899
2024/01/10 12:00,34350,34450,34330,34430,5483
2024/01/10 13:00,34430,34480,34410,34440,5104
2024/01/10 14:00,34440,34530,34410,34460,9835
2024/01/10 15:00,34460,34500,34430,34450,4575
2024/01/11 16:30,34480,34510,34460,34490,1195
2024/01/11 17:00,34500,34670,34490,34640,3696
2024/01/11 18:00,34640,34710,34610,34670,2396
2024/01/11 19:00,34670,34690,34640,34650,1265
2024/01/11 20:00,34650,34710,34630,34660,1274
2024/01/11 21:00,34660,34760,34660,34760,1367
2024/01/11 22:00,34760,34780,34720,34750,1016
2024/01/11 23:00,34740,34800,34730,34780,1624
2024/01/11 00:00,34780,34810,34750,34810,1885
2024/01/11 01:00,34810,34810,34750,34780,1546
2024/01/11 02:00,34770,34770,34710,34770,412
2024/01/11 03:00,34770,34800,34730,34790,442
2024/01/11 04:00,34790,34850,34790,34850,754
2024/01/11 05:00,34850,34850,34780,34830,761
2024/01/11 06:00,34860,34860,34860,34860,68
2024/01/11 08:45,35000,35000,34890,34910,2679
2024/01/11 09:00,34900,35070,34820,34890,15155
2024/01/11 10:00,34890,35110,34880,35080,8904
2024/01/11 11:00,35070,35130,35000,35100,4596
2024/01/11 12:00,35100,35140,35080,35100,3228
2024/01/11 13:00,35100,35100,34980,35040,5219
2024/01/11 14:00,35050,35110,35030,35090,5719
2024/01/11 15:00,35080,35250,35060,35250,7550
2024/01/12 16:30,35320,35410,35290,35330,3072
2024/01/12 17:00,35330,35380,35290,35340,2367
2024/01/12 18:00,35340,35370,35270,35280,1516
2024/01/12 19:00,35280,35290,35230,35260,1111
2024/01/12 20:00,35260,35330,35260,35310,964
2024/01/12 21:00,35310,35340,35270,35320,946
2024/01/12 22:00,35310,35330,35160,35160,2536
2024/01/12 23:00,35150,35340,35140,35240,2852
2024/01/12 00:00,35240,35240,35020,35030,3484
2024/01/12 01:00,35040,35090,35020,35050,1272
2024/01/12 02:00,35040,35090,34990,35060,773
2024/01/12 03:00,35060,35170,35060,35170,487
2024/01/12 04:00,35170,35220,35130,35220,475
2024/01/12 05:00,35220,35220,35140,35200,712
2024/01/12 06:00,35210,35210,35210,35210,85
2024/01/12 08:45,35200,35360,35170,35340,3664
2024/01/12 09:00,35330,35710,35330,35450,23970
2024/01/12 10:00,35450,35500,35340,35410,6477
2024/01/12 11:00,35420,35500,35390,35440,3449
2024/01/12 12:00,35430,35460,35350,35430,3721
2024/01/12 13:00,35430,35480,35390,35460,3361
