jst,open,high,low,close,volume
2018/01/15 18:00,23660,23670,23630,23650,1422
2018/01/15 19:00,23640,23660,23640,23650,733
2018/01/15 20:00,23650,23670,23650,23660,516
2018/01/15 21:00,23670,23670,23640,23650,511
2018/01/15 22:00,23650,23710,23650,23710,3192
2018/01/15 23:00,23710,23760,23700,23750,2860
2018/01/15 00:00,23750,23820,23730,23790,3508
2018/01/15 01:00,23800,23830,23770,23800,3322
2018/01/15 02:00,23810,23810,23770,23800,340
2018/01/15 03:00,23790,23790,23750,23770,1139
2018/01/15 04:00,23770,23780,23760,23770,332
2018/01/15 05:00,23780,23780,23730,23750,471
2018/01/15 08:45,23800,23810,23790,23800,1651
2018/01/15 09:00,23810,23820,23710,23750,9118
2018/01/15 10:00,23750,23750,23680,23690,6525
2018/01/15 11:00,23690,23710,23660,23680,2536
2018/01/15 12:00,23690,23730,23680,23700,2826
2018/01/15 13:00,23710,23740,23700,23710,2585
2018/01/15 14:00,23710,23720,23690,23690,3091
2018/01/15 15:00,23700,23730,23690,23720,2554
2018/01/16 16:30,23720,23730,23710,23730,285
2018/01/16 17:00,23720,23730,23680,23690,1657
2018/01/16 18:00,23690,23700,23670,23690,752
2018/01/16 19:00,23690,23710,23680,23690,682
2018/01/16 20:00,23690,23710,23680,23710,694
2018/01/16 21:00,23700,23720,23700,23710,394
2018/01/16 22:00,23710,23710,23700,23700,496
2018/01/16 23:00,23700,23710,23700,23710,231
2018/01/16 00:00,23710,23720,23700,23700,734
2018/01/16 01:00,23700,23720,23700,23700,507
2018/01/16 02:00,23700,23700,23680,23690,242
2018/01/16 03:00,23690,23690,23680,23690,95
2018/01/16 04:00,23690,23690,23680,23690,59
2018/01/16 05:00,23690,23690,23670,23670,392
2018/01/16 08:45,23700,23710,23690,23700,886
2018/01/16 09:00,23710,23750,23680,23740,5496
2018/01/16 10:00,23740,23810,23730,23790,5776
2018/01/16 11:00,23790,23860,23780,23840,5795
2018/01/16 12:00,23840,23910,23840,23890,5041
2018/01/16 13:00,23890,23910,23860,23880,3865
2018/01/16 14:00,23880,23950,23870,23930,6365
2018/01/16 15:00,23930,23950,23920,23950,4517
2018/01/17 16:30,23950,23980,23940,23950,1654
2018/01/17 17:00,23940,23990,23880,23880,4105
2018/01/17 18:00,23880,23940,23880,23930,1772
2018/01/17 19:00,23930,23940,23920,23930,1415
2018/01/17 20:00,23930,23930,23900,23900,505
2018/01/17 21:00,23890,23930,23870,23930,807
2018/01/17 22:00,23920,23930,23910,23920,656
2018/01/17 23:00,23920,23970,23910,23960,3188
2018/01/17 00:00,23960,23970,23860,23870,3677
2018/01/17 01:00,23880,23900,23850,23860,2424
2018/01/17 02:00,23860,23900,23860,23860,926
2018/01/17 03:00,23860,23870,23790,23800,1560
2018/01/17 04:00,23800,23800,23640,23660,4844
2018/01/17 05:00,23660,23710,23660,23710,823
2018/01/17 08:45,23720,23770,23710,23770,1714
2018/01/17 09:00,23770,23790,23720,23740,10030
2018/01/17 10:00,23740,23840,23740,23810,7485
2018/01/17 11:00,23810,23860,23800,23840,4903
2018/01/17 12:00,23840,23850,23800,23810,4175
2018/01/17 13:00,23810,23840,23750,23830,6310
2018/01/17 14:00,23820,23880,23820,23850,6559
2018/01/17 15:00,23840,23850,23810,23820,3471
2018/01/18 16:30,23850,23850,23810,23820,863
2018/01/18 17:00,23830,23870,23820,23860,2380
2018/01/18 18:00,23870,23870,23850,23850,625
2018/01/18 19:00,23850,23860,23840,23850,531
2018/01/18 20:00,23850,23870,23850,23860,637
2018/01/18 21:00,23870,23880,23860,23860,566
2018/01/18 22:00,23870,23880,23850,23860,1034
2018/01/18 23:00,23870,23870,23820,23820,2921
2018/01/18 00:00,23820,23880,23820,23860,2531
2018/01/18 01:00,23850,23910,23850,23900,1872
2018/01/18 02:00,23890,23950,23890,23940,1639
2018/01/18 03:00,23940,23950,23930,23940,1084
2018/01/18 04:00,23940,24070,23940,24060,2221
2018/01/18 05:00,24060,24130,24050,24050,1631
2018/01/18 08:45,24110,24120,24090,24100,2407
2018/01/18 09:00,24110,24110,24000,24010,12846
2018/01/18 10:00,24010,24070,23890,23910,12783
2018/01/18 11:00,23910,23970,23910,23960,4168
2018/01/18 12:00,23950,24050,23950,24020,7191
2018/01/18 13:00,24020,24030,23930,23940,6034
2018/01/18 14:00,23930,23950,23690,23750,22381
2018/01/18 15:00,23740,23790,23740,23770,5727
2018/01/19 16:30,23790,23810,23770,23800,1658
2018/01/19 17:00,23800,23820,23760,23780,2315
2018/01/19 18:00,23790,23820,23790,23810,993
2018/01/19 19:00,23810,23810,23780,23800,956
2018/01/19 20:00,23800,23840,23800,23840,809
2018/01/19 21:00,23840,23850,23800,23810,1208
2018/01/19 22:00,23810,23820,23790,23800,1507
2018/01/19 23:00,23800,23810,23760,23790,2170
2018/01/19 00:00,23790,23790,23710,23760,3339
2018/01/19 01:00,23760,23810,23700,23760,2518
2018/01/19 02:00,23760,23800,23760,23800,1043
2018/01/19 03:00,23810,23840,23780,23840,881
2018/01/19 04:00,23850,23870,23840,23850,744
2018/01/19 05:00,23840,23870,23840,23870,466
2018/01/19 08:45,23830,23840,23820,23830,1821
2018/01/19 09:00,23820,23840,23760,23810,8755
2018/01/19 10:00,23800,23860,23780,23790,8967
2018/01/19 11:00,23790,23820,23770,23800,3234
2018/01/19 12:00,23800,23820,23720,23750,6813
2018/01/19 13:00,23750,23780,23710,23770,4731
2018/01/19 14:00,23760,23790,23750,23780,4810
2018/01/19 15:00,23770,23810,23770,23800,3346
2018/01/22 16:30,23800,23820,23790,23790,837
2018/01/22 17:00,23800,23830,23790,23810,2059
2018/01/22 18:00,23810,23870,23800,23860,1759
2018/01/22 19:00,23860,23870,23850,23860,610
2018/01/22 20:00,23860,23880,23860,23870,278
2018/01/22 21:00,23870,23890,23870,23880,669
2018/01/22 22:00,23880,23880,23820,23830,1807
2018/01/22 23:00,23830,23870,23820,23830,2195
2018/01/22 00:00,23830,23830,23770,23790,3556
2018/01/22 01:00,23790,23800,23750,23760,3211
2018/01/22 02:00,23760,23800,23760,23800,1049
2018/01/22 03:00,23800,23800,23780,23790,472
2018/01/22 04:00,23790,23830,23790,23810,815
2018/01/22 05:00,23810,23820,23800,23820,684
2018/01/22 08:45,23770,23780,23750,23780,1334
2018/01/22 09:00,23780,23800,23670,23720,8109
2018/01/22 10:00,23710,23780,23690,23770,6055
2018/01/22 11:00,23770,23790,23730,23740,3248
2018/01/22 12:00,23730,23760,23730,23750,1694
2018/01/22 13:00,23750,23760,23700,23730,2907
2018/01/22 14:00,23730,23780,23720,23780,2448
2018/01/22 15:00,23780,23810,23780,23790,3518
2018/01/23 16:30,23800,23800,23770,23770,423
2018/01/23 17:00,23780,23810,23760,23790,1095
2018/01/23 18:00,23800,23800,23770,23790,1125
2018/01/23 19:00,23790,23790,23770,23780,613
2018/01/23 20:00,23780,23790,23780,23790,287
2018/01/23 21:00,23790,23800,23790,23800,210
2018/01/23 22:00,23800,23810,23790,23790,1113
2018/01/23 23:00,23790,23850,23770,23840,1881
2018/01/23 00:00,23840,23880,23820,23830,1895
2018/01/23 01:00,23830,23920,23830,23910,2072
2018/01/23 02:00,23910,23930,23890,23900,1830
2018/01/23 03:00,23910,23930,23900,23930,529
2018/01/23 04:00,23930,23930,23910,23910,273
2018/01/23 05:00,23910,23920,23900,23910,296
2018/01/23 08:45,23910,23940,23900,23920,1517
2018/01/23 09:00,23910,23970,23900,23940,6881
2018/01/23 10:00,23940,24080,23920,24050,8124
2018/01/23 11:00,24050,24060,24000,24010,5871
2018/01/23 12:00,24020,24070,23940,24050,8925
2018/01/23 13:00,24060,24120,24050,24080,8743
2018/01/23 14:00,24080,24120,24080,24100,5594
2018/01/23 15:00,24100,24140,24100,24120,5144
2018/01/24 16:30,24150,24170,24130,24150,2182
2018/01/24 17:00,24150,24160,24080,24090,3152
2018/01/24 18:00,24090,24100,24060,24100,2148
2018/01/24 19:00,24090,24100,24080,24090,677
2018/01/24 20:00,24080,24080,23930,23990,6816
2018/01/24 21:00,23990,24020,23970,24010,2484
2018/01/24 22:00,24010,24040,23980,23990,1461
2018/01/24 23:00,23990,24040,23960,23980,2558
2018/01/24 00:00,23980,24060,23970,24050,2461
2018/01/24 01:00,24050,24080,23990,24000,2359
2018/01/24 02:00,24000,24010,23990,24000,418
2018/01/24 03:00,24000,24030,23990,24030,460
2018/01/24 04:00,24030,24030,23980,24010,593
2018/01/24 05:00,24010,24010,23990,23990,252
2018/01/24 08:45,24020,24020,23970,23990,1794
2018/01/24 09:00,23990,24060,23990,24020,7277
2018/01/24 10:00,24020,24050,23980,23990,7092
2018/01/24 11:00,23990,24000,23930,23950,5733
2018/01/24 12:00,23960,23980,23940,23960,3002
2018/01/24 13:00,23970,23980,23890,23900,7359
2018/01/24 14:00,23900,23950,23900,23930,5063
2018/01/24 15:00,23930,23930,23870,23910,5792
2018/01/25 16:30,23930,23930,23920,23930,646
2018/01/25 17:00,23930,23940,23890,23890,1934
2018/01/25 18:00,23890,23900,23820,23860,2988
2018/01/25 19:00,23860,23880,23840,23840,1188
2018/01/25 20:00,23840,23840,23790,23820,1744
2018/01/25 21:00,23830,23850,23820,23840,704
2018/01/25 22:00,23830,23860,23810,23860,1522
2018/01/25 23:00,23850,23870,23810,23810,2912
2018/01/25 00:00,23810,23830,23760,23780,4086
2018/01/25 01:00,23780,23790,23670,23710,6823
2018/01/25 02:00,23710,23740,23640,23680,3083
2018/01/25 03:00,23680,23720,23590,23680,2783
2018/01/25 04:00,23680,23730,23670,23720,943
2018/01/25 05:00,23710,23730,23700,23730,329
2018/01/25 08:45,23720,23750,23700,23730,2408
2018/01/25 09:00,23730,23810,23660,23790,12697
2018/01/25 10:00,23790,23820,23740,23740,6917
2018/01/25 11:00,23740,23750,23660,23670,6149
2018/01/25 12:00,23670,23710,23650,23700,5431
2018/01/25 13:00,23700,23730,23620,23660,5493
2018/01/25 14:00,23660,23680,23630,23650,7627
2018/01/25 15:00,23650,23660,23640,23660,5401
2018/01/26 16:30,23690,23690,23630,23650,2344
2018/01/26 17:00,23650,23720,23640,23690,3083
2018/01/26 18:00,23700,23710,23680,23700,1758
2018/01/26 19:00,23700,23740,23690,23720,1503
2018/01/26 20:00,23720,23730,23680,23720,1342
2018/01/26 21:00,23720,23760,23720,23740,1013
2018/01/26 22:00,23730,23730,23650,23650,4273
2018/01/26 23:00,23650,23670,23530,23560,8169
2018/01/26 00:00,23560,23570,23480,23530,6397
2018/01/26 01:00,23530,23570,23510,23560,1918
2018/01/26 02:00,23560,23600,23530,23550,1224
2018/01/26 03:00,23550,23550,23440,23490,3501
2018/01/26 04:00,23480,23650,23480,23610,2969
2018/01/26 05:00,23600,23610,23570,23610,565
2018/01/26 08:45,23700,23730,23700,23730,2889
2018/01/26 09:00,23730,23790,23670,23670,13991
2018/01/26 10:00,23680,23720,23650,23670,9120
2018/01/26 11:00,23680,23700,23550,23590,8637
2018/01/26 12:00,23590,23670,23590,23620,5819
2018/01/26 13:00,23620,23640,23570,23630,3191
2018/01/26 14:00,23630,23650,23590,23590,4326
2018/01/26 15:00,23590,23640,23590,23630,7480
2018/01/29 16:30,23570,23580,23530,23560,2390
2018/01/29 17:00,23560,23600,23550,23580,3110
2018/01/29 18:00,23580,23630,23580,23610,1467
2018/01/29 19:00,23610,23670,23610,23660,1139
2018/01/29 20:00,23660,23710,23630,23700,1396
2018/01/29 21:00,23700,23710,23670,23700,1446
2018/01/29 22:00,23700,23730,23670,23720,2795
2018/01/29 23:00,23720,23740,23640,23650,3160
2018/01/29 00:00,23640,23650,23570,23570,3745
2018/01/29 01:00,23570,23620,23560,23590,1725
2018/01/29 02:00,23590,23640,23580,23620,924
2018/01/29 03:00,23630,23660,23620,23660,822
2018/01/29 04:00,23660,23730,23640,23670,1574
2018/01/29 05:00,23680,23690,23670,23690,501
2018/01/29 08:45,23730,23740,23700,23710,1292
2018/01/29 09:00,23710,23780,23660,23750,9449
2018/01/29 10:00,23750,23760,23710,23720,5320
2018/01/29 11:00,23720,23750,23680,23700,4424
2018/01/29 12:00,23700,23700,23560,23610,9397
2018/01/29 13:00,23610,23650,23600,23630,3814
2018/01/29 14:00,23630,23650,23590,23600,4691
2018/01/29 15:00,23600,23620,23590,23610,3041
2018/01/30 16:30,23630,23640,23580,23590,2212
2018/01/30 17:00,23590,23590,23530,23540,2635
2018/01/30 18:00,23530,23580,23490,23510,1886
2018/01/30 19:00,23500,23520,23480,23520,1373
2018/01/30 20:00,23520,23540,23510,23530,778
2018/01/30 21:00,23530,23530,23510,23530,902
2018/01/30 22:00,23520,23540,23500,23510,834
2018/01/30 23:00,23510,23560,23510,23550,1816
2018/01/30 00:00,23550,23560,23510,23530,2694
2018/01/30 01:00,23530,23580,23520,23550,1893
2018/01/30 02:00,23550,23590,23540,23590,777
2018/01/30 03:00,23590,23590,23560,23560,379
2018/01/30 04:00,23560,23560,23540,23550,483
2018/01/30 05:00,23550,23570,23540,23540,240
2018/01/30 08:45,23560,23570,23530,23560,1465
2018/01/30 09:00,23560,23560,23480,23520,9891
2018/01/30 10:00,23510,23520,23410,23430,11038
2018/01/30 11:00,23440,23490,23420,23470,5623
2018/01/30 12:00,23470,23470,23320,23320,12467
2018/01/30 13:00,23330,23340,23210,23270,14468
2018/01/30 14:00,23270,23320,23240,23270,7274
2018/01/30 15:00,23270,23310,23250,23260,6267
2018/01/31 16:30,23280,23310,23270,23300,2038
2018/01/31 17:00,23290,23330,23270,23270,3351
2018/01/31 18:00,23260,23300,23260,23300,1179
2018/01/31 19:00,23290,23290,23200,23220,2158
2018/01/31 20:00,23220,23250,23200,23220,1260
2018/01/31 21:00,23220,23250,23210,23230,1085
2018/01/31 22:00,23230,23250,23190,23190,1185
2018/01/31 23:00,23190,23220,23120,23140,5329
2018/01/31 00:00,23130,23230,23090,23220,4882
2018/01/31 01:00,23220,23240,23170,23170,2850
2018/01/31 02:00,23180,23200,23160,23180,1075
2018/01/31 03:00,23180,23200,23140,23190,861
2018/01/31 04:00,23200,23220,23150,23170,697
2018/01/31 05:00,23160,23220,23160,23220,268
2018/01/31 08:45,23200,23210,23160,23180,1855
2018/01/31 09:00,23180,23290,23160,23230,12178
2018/01/31 10:00,23240,23310,23210,23230,9772
2018/01/31 11:00,23230,23270,23210,23220,5585
2018/01/31 12:00,23220,23370,23210,23340,9328
2018/01/31 13:00,23340,23360,23290,23320,5129
2018/01/31 14:00,23320,23330,23100,23100,12578
2018/01/31 15:00,23100,23120,23070,23090,7989
2018/02/01 16:30,23120,23160,23120,23150,1447
2018/02/01 17:00,23150,23210,23150,23200,3346
2018/02/01 18:00,23210,23210,23160,23170,1463
2018/02/01 19:00,23170,23200,23160,23180,638
2018/02/01 20:00,23190,23220,23160,23180,1544
2018/02/01 21:00,23180,23250,23170,23250,1443
2018/02/01 22:00,23250,23250,23210,23230,1286
2018/02/01 23:00,23230,23260,23190,23200,2483
2018/02/01 00:00,23210,23230,23170,23200,2400
2018/02/01 01:00,23210,23290,23190,23260,2072
2018/02/01 02:00,23260,23320,23260,23310,1190
2018/02/01 03:00,23310,23330,23300,23310,576
2018/02/01 04:00,23310,23320,23210,23220,2140
2018/02/01 05:00,23210,23230,23180,23230,801
2018/02/01 08:45,23280,23280,23250,23270,1916
2018/02/01 09:00,23270,23310,23210,23260,9251
2018/02/01 10:00,23260,23420,23260,23410,13177
2018/02/01 11:00,23400,23430,23370,23390,4356
2018/02/01 12:00,23400,23440,23370,23380,3702
2018/02/01 13:00,23380,23420,23340,23400,5394
2018/02/01 14:00,23390,23490,23370,23470,7178
2018/02/01 15:00,23480,23480,23440,23440,8781
2018/02/02 16:30,23460,23480,23440,23460,1414
2018/02/02 17:00,23460,23490,23430,23460,2749
2018/02/02 18:00,23450,23480,23430,23440,2775
2018/02/02 19:00,23440,23470,23440,23450,1153
2018/02/02 20:00,23450,23460,23430,23450,1851
2018/02/02 21:00,23440,23450,23410,23410,1593
2018/02/02 22:00,23420,23420,23260,23290,5409
2018/02/02 23:00,23290,23370,23220,23360,5237
2018/02/02 00:00,23360,23380,23280,23310,3529
2018/02/02 01:00,23310,23430,23310,23430,3678
2018/02/02 02:00,23430,23430,23370,23390,1140
2018/02/02 03:00,23400,23440,23360,23370,840
2018/02/02 04:00,23370,23380,23310,23380,1171
2018/02/02 05:00,23380,23380,23330,23330,333
2018/02/02 08:45,23280,23340,23280,23330,2569
2018/02/02 09:00,23330,23330,23220,23250,13159
2018/02/02 10:00,23250,23290,23100,23160,14139
2018/02/02 11:00,23150,23220,23130,23210,5817
2018/02/02 12:00,23210,23240,23160,23160,4483
2018/02/02 13:00,23160,23320,23150,23300,6412
2018/02/02 14:00,23300,23330,23230,23250,6713
2018/02/02 15:00,23260,23320,23250,23320,6937
2018/02/05 16:30,23310,23320,23280,23310,1633
2018/02/05 17:00,23310,23310,23220,23230,3141
2018/02/05 18:00,23230,23260,23180,23190,3321
2018/02/05 19:00,23190,23210,23150,23180,2954
2018/02/05 20:00,23180,23220,23180,23200,1367
2018/02/05 21:00,23200,23230,23190,23210,1275
2018/02/05 22:00,23210,23300,23200,23260,3329
2018/02/05 23:00,23260,23280,23210,23230,4051
2018/02/05 00:00,23230,23270,23160,23240,4262
2018/02/05 01:00,23240,23250,23160,23170,2766
2018/02/05 02:00,23160,23210,23150,23150,1286
2018/02/05 03:00,23150,23150,23100,23140,1998
2018/02/05 04:00,23130,23140,23020,23030,2719
2018/02/05 05:00,23020,23060,23000,23040,1301
2018/02/05 08:45,22780,22850,22770,22800,3968
2018/02/05 09:00,22790,22840,22680,22750,23718
2018/02/05 10:00,22750,22780,22640,22670,10976
2018/02/05 11:00,22670,22730,22560,22610,7869
2018/02/05 12:00,22620,22710,22620,22670,6358
2018/02/05 13:00,22670,22740,22630,22700,6085
2018/02/05 14:00,22700,22770,22660,22670,9173
2018/02/05 15:00,22670,22680,22620,22650,7909
2018/02/06 16:30,22690,22740,22660,22660,1971
2018/02/06 17:00,22660,22660,22580,22620,4427
2018/02/06 18:00,22620,22690,22620,22670,2112
2018/02/06 19:00,22670,22680,22610,22630,1052
2018/02/06 20:00,22630,22630,22480,22490,5477
2018/02/06 21:00,22490,22490,22340,22420,5914
2018/02/06 22:00,22420,22520,22410,22510,2688
2018/02/06 23:00,22500,22540,22410,22540,3901
2018/02/06 00:00,22530,22650,22510,22580,5296
2018/02/06 01:00,22580,22600,22470,22530,2589
2018/02/06 02:00,22530,22530,22420,22450,1992
2018/02/06 03:00,22440,22440,22270,22390,4232
2018/02/06 04:00,22390,22390,22070,22070,5147
2018/02/06 05:00,22060,22070,21510,21910,6453
2018/02/06 08:45,21700,21760,21630,21690,8928
2018/02/06 09:00,21690,21830,21520,21620,31527
2018/02/06 10:00,21620,21680,21370,21440,24958
2018/02/06 11:00,21430,21560,21360,21410,16215
2018/02/06 12:00,21410,21480,21280,21290,12434
2018/02/06 13:00,21290,21290,21050,21200,22452
2018/02/06 14:00,21210,21580,21140,21570,24289
2018/02/06 15:00,21560,21640,21400,21510,13414
2018/02/07 16:30,21650,21770,21550,21640,8575
2018/02/07 17:00,21640,21870,21580,21830,13945
2018/02/07 18:00,21830,21860,21650,21710,8821
2018/02/07 19:00,21710,21770,21540,21750,8889
2018/02/07 20:00,21750,21810,21510,21550,7343
2018/02/07 21:00,21540,21720,21460,21670,9310
2018/02/07 22:00,21670,21720,21600,21690,7373
2018/02/07 23:00,21690,22050,21630,21940,14700
2018/02/07 00:00,21950,22000,21660,21760,17213
2018/02/07 01:00,21760,21820,21610,21760,7540
2018/02/07 02:00,21760,21930,21760,21820,3962
2018/02/07 03:00,21820,21820,21720,21750,2630
2018/02/07 04:00,21740,22000,21690,21980,5673
2018/02/07 05:00,21980,22150,21970,22150,3900
2018/02/07 08:45,22180,22240,22120,22240,5106
2018/02/07 09:00,22240,22340,22180,22280,25867
2018/02/07 10:00,22290,22320,22220,22280,12412
2018/02/07 11:00,22280,22290,22040,22050,12169
2018/02/07 12:00,22040,22100,21900,22040,16168
2018/02/07 13:00,22050,22050,21790,21830,14266
2018/02/07 14:00,21830,21840,21610,21620,20035
2018/02/07 15:00,21610,21640,21520,21610,11743
2018/02/08 16:30,21660,21660,21580,21610,3387
2018/02/08 17:00,21600,21620,21440,21590,6710
2018/02/08 18:00,21590,21690,21520,21680,4933
2018/02/08 19:00,21680,21730,21650,21680,2867
2018/02/08 20:00,21680,21870,21650,21860,4681
2018/02/08 21:00,21870,21920,21800,21880,4361
2018/02/08 22:00,21880,21920,21820,21890,3702
2018/02/08 23:00,21880,22010,21860,21950,7650
2018/02/08 00:00,21940,22050,21910,22010,6292
2018/02/08 01:00,22010,22160,22010,22140,5883
2018/02/08 02:00,22130,22140,22020,22030,2332
2018/02/08 03:00,22030,22060,21830,21920,4713
2018/02/08 04:00,21910,21960,21840,21920,2331
2018/02/08 05:00,21920,22060,21910,22060,868
