jst,open,high,low,close,volume
2009/01/05 09:00,9220,9240,9070,9080,24519
2009/01/05 10:00,9070,9100,9040,9060,11240
2009/01/05 11:00,9070,9070,9010,9070,7574
2009/01/06 09:00,9220,9220,9100,9140,18711
2009/01/06 10:00,9150,9180,9140,9150,8891
2009/01/06 11:00,9140,9140,9140,9140,272
2009/01/06 12:30,9140,9170,9130,9160,4821
2009/01/06 13:00,9150,9150,9040,9090,13255
2009/01/06 14:00,9080,9130,9070,9080,10788
2009/01/06 15:00,9080,9090,9040,9070,7697
2009/01/07 16:30,9070,9100,9070,9090,1007
2009/01/07 17:00,9100,9150,9100,9130,2100
2009/01/07 18:00,9120,9180,9120,9160,1196
2009/01/07 19:00,9160,9200,9160,9190,995
2009/01/07 20:00,9200,9200,9200,9200,92
2009/01/07 09:00,9170,9340,9140,9300,29849
2009/01/07 10:00,9300,9340,9270,9280,11972
2009/01/07 11:00,9290,9290,9290,9290,132
2009/01/07 12:30,9260,9280,9210,9220,10769
2009/01/07 13:00,9230,9280,9220,9270,8069
2009/01/07 14:00,9270,9310,9220,9240,15241
2009/01/07 15:00,9250,9260,9220,9240,9600
2009/01/08 16:30,9190,9200,9150,9160,1629
2009/01/08 17:00,9160,9160,9110,9120,1941
2009/01/08 18:00,9130,9140,9110,9130,812
2009/01/08 19:00,9130,9140,9100,9100,1249
2009/01/08 20:00,9090,9090,9090,9090,96
2009/01/08 09:00,9020,9070,8990,8990,18744
2009/01/08 10:00,8990,9060,8970,9040,14100
2009/01/08 11:00,9040,9040,9040,9040,116
2009/01/08 12:30,9000,9020,8980,9000,7072
2009/01/08 13:00,8990,9000,8920,8940,11435
2009/01/08 14:00,8940,8950,8880,8890,14471
2009/01/08 15:00,8890,8900,8860,8870,10615
2009/01/09 16:30,8850,8850,8790,8810,1082
2009/01/09 17:00,8810,8840,8810,8830,2001
2009/01/09 18:00,8830,8890,8830,8880,1827
2009/01/09 19:00,8880,8880,8850,8850,1571
2009/01/09 20:00,8860,8860,8860,8860,108
2009/01/09 09:00,8930,8970,8830,8830,19930
2009/01/09 10:00,8830,8860,8780,8800,19669
2009/01/09 11:00,8800,8800,8800,8800,101
2009/01/09 12:30,8820,8890,8810,8870,7689
2009/01/09 13:00,8870,8930,8860,8890,10679
2009/01/09 14:00,8890,8910,8830,8840,9528
2009/01/09 15:00,8840,8860,8820,8850,7121
2009/01/13 16:30,8820,8830,8800,8830,871
2009/01/13 17:00,8830,8840,8790,8820,1242
2009/01/13 18:00,8820,8830,8800,8800,588
2009/01/13 19:00,8810,8820,8800,8820,575
2009/01/13 20:00,8830,8830,8830,8830,161
2009/01/13 09:00,8540,8540,8410,8440,24579
2009/01/13 10:00,8440,8480,8420,8460,9948
2009/01/13 11:00,8450,8450,8450,8450,115
2009/01/13 12:30,8470,8510,8450,8470,7429
2009/01/13 13:00,8460,8490,8420,8450,7257
2009/01/13 14:00,8450,8480,8420,8430,9526
2009/01/13 15:00,8430,8440,8370,8370,14530
2009/01/14 16:30,8340,8390,8330,8380,1791
2009/01/14 17:00,8380,8380,8300,8310,2029
2009/01/14 18:00,8310,8310,8230,8270,2022
2009/01/14 19:00,8260,8270,8240,8270,998
2009/01/14 20:00,8270,8270,8270,8270,88
2009/01/14 09:00,8390,8450,8360,8430,24456
2009/01/14 10:00,8440,8490,8440,8470,13044
2009/01/14 11:00,8470,8470,8470,8470,479
2009/01/14 12:30,8500,8530,8440,8450,10437
2009/01/14 13:00,8450,8480,8420,8420,8287
2009/01/14 14:00,8430,8500,8430,8440,11065
2009/01/14 15:00,8450,8450,8370,8370,10866
2009/01/15 16:30,8370,8400,8360,8390,1160
2009/01/15 17:00,8390,8390,8330,8330,1794
2009/01/15 18:00,8330,8340,8250,8260,2046
2009/01/15 19:00,8260,8300,8230,8300,2108
2009/01/15 20:00,8300,8300,8300,8300,86
2009/01/15 09:00,8030,8110,8030,8090,31619
2009/01/15 10:00,8080,8160,8060,8100,16852
2009/01/15 11:00,8090,8090,8090,8090,507
2009/01/15 12:30,8060,8100,8010,8020,13623
2009/01/15 13:00,8020,8070,7990,8060,18023
2009/01/15 14:00,8060,8100,7990,8000,16841
2009/01/15 15:00,8000,8080,7990,8040,15352
2009/01/16 16:30,8060,8120,8050,8120,2207
2009/01/16 17:00,8120,8130,7960,7990,5265
2009/01/16 18:00,7980,8050,7970,8040,2148
2009/01/16 19:00,8030,8060,8000,8030,1478
2009/01/16 20:00,8040,8040,8040,8040,125
2009/01/16 09:00,8140,8170,8060,8130,31330
2009/01/16 10:00,8130,8190,8110,8120,18481
2009/01/16 11:00,8130,8130,8130,8130,170
2009/01/16 12:30,8140,8180,8120,8170,8796
2009/01/16 13:00,8170,8190,8120,8170,9356
2009/01/16 14:00,8160,8290,8160,8250,26842
2009/01/16 15:00,8240,8260,8210,8240,8587
2009/01/19 16:30,8240,8250,8210,8230,1164
2009/01/19 17:00,8230,8250,8190,8240,2197
2009/01/19 18:00,8240,8280,8220,8270,1289
2009/01/19 19:00,8270,8330,8250,8320,1158
2009/01/19 20:00,8320,8320,8320,8320,171
2009/01/19 09:00,8330,8340,8270,8290,17279
2009/01/19 10:00,8290,8310,8260,8280,7056
2009/01/19 11:00,8280,8280,8280,8280,175
2009/01/19 12:30,8260,8260,8220,8220,7339
2009/01/19 13:00,8230,8260,8210,8250,8554
2009/01/19 14:00,8250,8270,8230,8250,6313
2009/01/19 15:00,8250,8270,8240,8250,5307
2009/01/20 16:30,8250,8260,8220,8250,1349
2009/01/20 17:00,8260,8280,8230,8260,1772
2009/01/20 18:00,8260,8270,8250,8260,651
2009/01/20 19:00,8260,8270,8260,8270,268
2009/01/20 20:00,8270,8270,8270,8270,105
2009/01/20 09:00,8140,8160,7960,7980,33358
2009/01/20 10:00,7980,8020,7950,7980,14060
2009/01/20 11:00,7990,7990,7990,7990,332
2009/01/20 12:30,7980,8030,7980,8020,7925
2009/01/20 13:00,8020,8040,8000,8010,9729
2009/01/20 14:00,8010,8090,7980,8050,18460
2009/01/20 15:00,8050,8070,8040,8050,8469
2009/01/21 16:30,8050,8070,8030,8060,1538
2009/01/21 17:00,8070,8100,8070,8100,2605
2009/01/21 18:00,8100,8150,8100,8110,1402
2009/01/21 19:00,8110,8120,8060,8080,1229
2009/01/21 20:00,8080,8080,8080,8080,97
2009/01/21 09:00,7790,7910,7780,7890,32982
2009/01/21 10:00,7890,7930,7870,7910,10207
2009/01/21 11:00,7920,7920,7920,7920,384
2009/01/21 12:30,7980,8010,7960,7970,10143
2009/01/21 13:00,7960,8000,7940,7970,8679
2009/01/21 14:00,7960,7960,7890,7890,14178
2009/01/21 15:00,7890,7920,7870,7870,8268
2009/01/22 16:30,7840,7850,7810,7850,1856
2009/01/22 17:00,7850,7860,7760,7800,2911
2009/01/22 18:00,7800,7810,7770,7770,1931
2009/01/22 19:00,7760,7840,7760,7830,1327
2009/01/22 20:00,7830,7830,7830,7830,75
2009/01/22 09:00,7990,8000,7830,7860,27264
2009/01/22 10:00,7860,7890,7800,7880,14156
2009/01/22 11:00,7880,7880,7880,7880,315
2009/01/22 12:30,7870,7910,7860,7870,9341
2009/01/22 13:00,7880,7990,7870,7990,18804
2009/01/22 14:00,7980,8030,7960,8030,16533
2009/01/22 15:00,8030,8050,8010,8030,8434
2009/01/23 16:30,8020,8020,7970,7980,2410
2009/01/23 17:00,7980,8000,7950,7980,1852
2009/01/23 18:00,7980,8020,7970,7990,939
2009/01/23 19:00,7990,8000,7960,7960,1322
2009/01/23 20:00,7960,7960,7960,7960,109
2009/01/23 09:00,7930,7930,7820,7830,20645
2009/01/23 10:00,7830,7840,7790,7820,12093
2009/01/23 11:00,7820,7820,7820,7820,173
2009/01/23 12:30,7840,7880,7820,7870,6698
2009/01/23 13:00,7870,7880,7770,7810,11927
2009/01/23 14:00,7810,7830,7750,7750,13471
2009/01/23 15:00,7750,7770,7720,7730,11049
2009/01/26 16:30,7730,7740,7670,7670,2203
2009/01/26 17:00,7670,7710,7650,7680,3198
2009/01/26 18:00,7690,7700,7590,7600,1776
2009/01/26 19:00,7600,7620,7570,7570,1861
2009/01/26 20:00,7560,7560,7560,7560,167
2009/01/26 09:00,7680,7740,7650,7740,20293
2009/01/26 10:00,7740,7770,7700,7760,10370
2009/01/26 11:00,7760,7760,7760,7760,96
2009/01/26 12:30,7770,7800,7760,7790,7514
2009/01/26 13:00,7800,7800,7730,7770,8725
2009/01/26 14:00,7770,7800,7650,7660,17048
2009/01/26 15:00,7660,7680,7580,7590,12707
2009/01/27 16:30,7590,7610,7550,7580,1990
2009/01/27 17:00,7580,7680,7580,7660,2516
2009/01/27 18:00,7660,7680,7620,7620,1468
2009/01/27 19:00,7620,7730,7620,7730,1168
2009/01/27 20:00,7740,7740,7740,7740,161
2009/01/27 09:00,7820,7890,7790,7870,26347
2009/01/27 10:00,7880,7950,7870,7940,17850
2009/01/27 11:00,7930,7930,7930,7930,218
2009/01/27 12:30,7990,8020,7970,7990,9417
2009/01/27 13:00,7990,8050,7960,8010,16849
2009/01/27 14:00,8010,8110,8010,8040,23914
2009/01/27 15:00,8040,8090,8040,8080,11842
2009/01/28 16:30,8100,8140,8090,8120,2222
2009/01/28 17:00,8130,8130,8060,8100,2811
2009/01/28 18:00,8110,8120,8060,8070,1254
2009/01/28 19:00,8070,8070,8000,8030,1286
2009/01/28 20:00,8040,8040,8040,8040,106
2009/01/28 09:00,8050,8120,7940,7960,27133
2009/01/28 10:00,7970,8040,7920,8040,14534
2009/01/28 11:00,8040,8040,8040,8040,135
2009/01/28 12:30,8100,8180,8080,8110,16801
2009/01/28 13:00,8120,8170,8110,8170,10377
2009/01/28 14:00,8170,8180,8070,8110,13111
2009/01/28 15:00,8110,8120,8090,8110,6922
2009/01/29 16:30,8120,8160,8090,8150,1404
2009/01/29 17:00,8150,8190,8140,8180,3568
2009/01/29 18:00,8180,8190,8160,8160,993
2009/01/29 19:00,8170,8180,8150,8180,1272
2009/01/29 20:00,8170,8170,8170,8170,132
2009/01/29 09:00,8260,8310,8210,8250,23312
2009/01/29 10:00,8250,8260,8180,8240,14928
2009/01/29 11:00,8230,8230,8230,8230,228
2009/01/29 12:30,8250,8250,8150,8170,11657
2009/01/29 13:00,8170,8220,8130,8150,16114
2009/01/29 14:00,8150,8240,8130,8240,16337
2009/01/29 15:00,8240,8260,8180,8200,11322
2009/01/30 16:30,8180,8180,8140,8140,1695
2009/01/30 17:00,8150,8170,8110,8120,2647
