jst,open,high,low,close,volume
2013/01/09 14:00,10590,10630,10570,10590,9021
2013/01/09 15:00,10580,10590,10560,10570,7284
2013/01/10 16:30,10580,10590,10570,10570,1535
2013/01/10 17:00,10570,10620,10570,10590,5137
2013/01/10 18:00,10590,10590,10540,10550,3748
2013/01/10 19:00,10560,10600,10550,10570,2199
2013/01/10 20:00,10570,10590,10550,10560,1766
2013/01/10 21:00,10560,10590,10560,10580,861
2013/01/10 22:00,10580,10580,10570,10580,344
2013/01/10 23:00,10580,10620,10580,10620,1359
2013/01/10 00:00,10620,10630,10610,10610,812
2013/01/10 01:00,10610,10630,10600,10630,592
2013/01/10 02:00,10630,10630,10620,10630,302
2013/01/10 03:00,10620,10620,10620,10620,237
2013/01/10 09:00,10640,10670,10620,10660,15017
2013/01/10 10:00,10660,10670,10620,10640,6838
2013/01/10 11:00,10640,10680,10640,10660,4856
2013/01/10 12:00,10660,10690,10650,10660,3565
2013/01/10 13:00,10670,10690,10650,10660,3987
2013/01/10 14:00,10670,10670,10640,10650,5775
2013/01/10 15:00,10650,10660,10640,10660,3660
2013/01/11 16:30,10670,10700,10670,10690,1427
2013/01/11 17:00,10690,10700,10670,10680,2066
2013/01/11 18:00,10680,10710,10680,10700,2257
2013/01/11 19:00,10710,10710,10680,10700,944
2013/01/11 20:00,10700,10710,10690,10700,364
2013/01/11 21:00,10700,10720,10690,10720,616
2013/01/11 22:00,10730,10750,10720,10740,2433
2013/01/11 23:00,10740,10750,10700,10730,2187
2013/01/11 00:00,10730,10750,10720,10730,2672
2013/01/11 01:00,10730,10740,10720,10740,1085
2013/01/11 02:00,10740,10760,10740,10750,690
2013/01/11 03:00,10760,10760,10760,10760,160
2013/01/11 09:00,10810,10840,10780,10810,28387
2013/01/11 10:00,10810,10810,10780,10780,6916
2013/01/11 11:00,10780,10790,10770,10780,5993
2013/01/11 12:00,10780,10790,10740,10780,9158
2013/01/11 13:00,10790,10820,10770,10810,7490
2013/01/11 14:00,10810,10830,10780,10810,10633
2013/01/11 15:00,10810,10830,10800,10830,6305
2013/01/15 16:30,10820,10850,10820,10840,3181
2013/01/15 17:00,10840,10860,10820,10820,2645
2013/01/15 18:00,10820,10840,10820,10830,769
2013/01/15 19:00,10830,10830,10820,10830,1384
2013/01/15 20:00,10830,10840,10820,10830,948
2013/01/15 21:00,10830,10870,10830,10860,2100
2013/01/15 22:00,10870,10900,10860,10890,3372
2013/01/15 23:00,10890,10920,10880,10900,3668
2013/01/15 00:00,10900,10910,10860,10880,2521
2013/01/15 01:00,10890,10900,10850,10890,1859
2013/01/15 02:00,10890,10890,10870,10890,340
2013/01/15 03:00,10890,10890,10890,10890,180
2013/01/15 09:00,10920,10940,10900,10920,17881
2013/01/15 10:00,10910,10960,10910,10940,7305
2013/01/15 11:00,10940,10950,10890,10900,7262
2013/01/15 12:00,10900,10910,10850,10870,12623
2013/01/15 13:00,10870,10900,10850,10880,6560
2013/01/15 14:00,10880,10900,10850,10880,6626
2013/01/15 15:00,10880,10890,10870,10890,5979
2013/01/16 16:30,10870,10880,10820,10850,3236
2013/01/16 17:00,10840,10860,10830,10840,3260
2013/01/16 18:00,10850,10860,10830,10860,1902
2013/01/16 19:00,10860,10870,10830,10840,2473
2013/01/16 20:00,10850,10850,10800,10810,2220
2013/01/16 21:00,10810,10810,10760,10810,4175
2013/01/16 22:00,10810,10830,10780,10820,2276
2013/01/16 23:00,10820,10840,10800,10830,1834
2013/01/16 00:00,10830,10860,10830,10840,1053
2013/01/16 01:00,10840,10850,10810,10830,905
2013/01/16 02:00,10830,10860,10820,10850,1562
2013/01/16 03:00,10840,10840,10840,10840,141
2013/01/16 09:00,10810,10820,10740,10760,23921
2013/01/16 10:00,10760,10760,10680,10720,18473
2013/01/16 11:00,10720,10730,10700,10710,4567
2013/01/16 12:00,10700,10710,10640,10670,11301
2013/01/16 13:00,10670,10700,10660,10670,7811
2013/01/16 14:00,10680,10690,10580,10610,18600
2013/01/16 15:00,10600,10610,10580,10580,6596
2013/01/17 16:30,10610,10610,10550,10560,3857
2013/01/17 17:00,10570,10610,10510,10520,7822
2013/01/17 18:00,10520,10520,10460,10500,8234
2013/01/17 19:00,10500,10600,10500,10600,3399
2013/01/17 20:00,10590,10620,10570,10590,2413
2013/01/17 21:00,10590,10590,10540,10540,1975
2013/01/17 22:00,10540,10580,10540,10560,929
2013/01/17 23:00,10560,10630,10560,10620,2771
2013/01/17 00:00,10620,10660,10620,10650,2481
2013/01/17 01:00,10650,10680,10640,10670,1488
2013/01/17 02:00,10670,10670,10630,10640,836
2013/01/17 03:00,10630,10630,10630,10630,87
2013/01/17 09:00,10660,10700,10580,10660,17764
2013/01/17 10:00,10670,10700,10640,10640,7473
2013/01/17 11:00,10640,10650,10560,10570,5926
2013/01/17 12:00,10570,10570,10450,10510,15983
2013/01/17 13:00,10510,10510,10420,10500,9278
2013/01/17 14:00,10500,10610,10460,10610,17388
2013/01/17 15:00,10610,10630,10600,10630,8019
2013/01/18 16:30,10640,10640,10580,10630,3656
2013/01/18 17:00,10630,10660,10590,10650,4028
2013/01/18 18:00,10650,10680,10640,10680,2695
2013/01/18 19:00,10680,10740,10650,10730,5848
2013/01/18 20:00,10730,10740,10700,10720,2425
2013/01/18 21:00,10720,10740,10710,10730,1341
2013/01/18 22:00,10730,10780,10720,10760,2963
2013/01/18 23:00,10770,10780,10710,10750,2510
2013/01/18 00:00,10740,10760,10710,10730,2285
2013/01/18 01:00,10730,10770,10730,10760,860
2013/01/18 02:00,10760,10830,10760,10810,3152
2013/01/18 03:00,10810,10810,10810,10810,132
2013/01/18 09:00,10850,10870,10830,10830,17802
2013/01/18 10:00,10830,10850,10800,10840,10647
2013/01/18 11:00,10840,10900,10820,10890,10105
2013/01/18 12:00,10890,10900,10860,10870,5562
2013/01/18 13:00,10870,10890,10820,10850,8782
2013/01/18 14:00,10840,10900,10830,10890,10826
2013/01/18 15:00,10890,10930,10890,10920,9079
2013/01/21 16:30,10920,10970,10910,10970,4731
2013/01/21 17:00,10960,10980,10930,10940,5451
2013/01/21 18:00,10940,10950,10910,10940,3296
2013/01/21 19:00,10940,10960,10930,10940,1456
2013/01/21 20:00,10940,10940,10920,10940,445
2013/01/21 21:00,10930,10950,10920,10920,734
2013/01/21 22:00,10920,10950,10920,10940,1618
2013/01/21 23:00,10940,10960,10930,10940,931
2013/01/21 00:00,10940,10940,10910,10920,892
2013/01/21 01:00,10920,10920,10880,10910,1165
2013/01/21 02:00,10920,10930,10910,10930,721
2013/01/21 03:00,10920,10920,10920,10920,372
2013/01/21 09:00,10950,10950,10740,10830,29259
2013/01/21 10:00,10830,10840,10770,10810,10522
2013/01/21 11:00,10810,10840,10790,10820,5241
2013/01/21 12:00,10810,10820,10780,10800,4938
2013/01/21 13:00,10810,10830,10790,10800,4383
2013/01/21 14:00,10800,10820,10750,10760,9029
2013/01/21 15:00,10760,10760,10710,10710,6205
2013/01/22 16:30,10740,10750,10710,10730,2408
2013/01/22 17:00,10730,10760,10720,10720,2826
2013/01/22 18:00,10720,10770,10710,10750,2827
2013/01/22 19:00,10750,10760,10730,10750,732
2013/01/22 20:00,10760,10770,10740,10770,1004
2013/01/22 21:00,10770,10770,10750,10760,419
2013/01/22 22:00,10760,10780,10750,10770,691
2013/01/22 23:00,10770,10780,10770,10770,220
2013/01/22 00:00,10770,10800,10770,10790,627
2013/01/22 01:00,10790,10820,10790,10800,576
2013/01/22 02:00,10810,10810,10790,10800,151
2013/01/22 03:00,10800,10800,10800,10800,135
2013/01/22 09:00,10770,10800,10740,10790,10712
2013/01/22 10:00,10790,10800,10720,10740,5308
2013/01/22 11:00,10740,10750,10650,10710,12891
2013/01/22 12:00,10700,10860,10700,10810,19337
2013/01/22 13:00,10820,10840,10600,10670,33883
2013/01/22 14:00,10660,10740,10660,10730,10235
2013/01/22 15:00,10720,10730,10700,10700,3499
2013/01/23 16:30,10680,10690,10610,10650,4643
2013/01/23 17:00,10650,10670,10590,10600,5371
2013/01/23 18:00,10600,10600,10540,10570,7880
2013/01/23 19:00,10580,10610,10570,10590,2892
2013/01/23 20:00,10590,10600,10570,10580,1048
2013/01/23 21:00,10580,10590,10570,10580,507
2013/01/23 22:00,10580,10610,10560,10590,2135
2013/01/23 23:00,10600,10630,10590,10620,1819
2013/01/23 00:00,10620,10620,10550,10560,2269
2013/01/23 01:00,10550,10580,10550,10580,698
2013/01/23 02:00,10580,10590,10570,10590,228
2013/01/23 03:00,10580,10580,10580,10580,149
2013/01/23 09:00,10560,10650,10510,10650,17801
2013/01/23 10:00,10640,10660,10600,10620,6105
2013/01/23 11:00,10620,10630,10590,10610,2956
2013/01/23 12:00,10620,10620,10570,10580,4480
2013/01/23 13:00,10590,10590,10530,10540,12142
2013/01/23 14:00,10550,10560,10480,10480,15453
2013/01/23 15:00,10480,10490,10460,10470,6904
2013/01/24 16:30,10440,10480,10420,10470,3708
2013/01/24 17:00,10470,10500,10450,10450,5115
2013/01/24 18:00,10450,10490,10450,10480,2347
2013/01/24 19:00,10480,10500,10460,10470,1451
2013/01/24 20:00,10470,10500,10470,10480,1784
2013/01/24 21:00,10470,10520,10470,10500,2280
2013/01/24 22:00,10500,10510,10460,10480,2123
2013/01/24 23:00,10470,10490,10470,10490,531
2013/01/24 00:00,10490,10520,10470,10470,1739
2013/01/24 01:00,10480,10490,10460,10460,1373
2013/01/24 02:00,10460,10470,10460,10460,193
2013/01/24 03:00,10470,10470,10470,10470,90
2013/01/24 09:00,10450,10510,10430,10470,15557
2013/01/24 10:00,10480,10490,10440,10470,5092
2013/01/24 11:00,10470,10590,10470,10570,8195
2013/01/24 12:00,10570,10640,10540,10610,11231
2013/01/24 13:00,10600,10620,10550,10550,6583
2013/01/24 14:00,10560,10630,10540,10620,11166
2013/01/24 15:00,10620,10630,10610,10630,4251
2013/01/25 16:30,10670,10690,10650,10650,3782
2013/01/25 17:00,10660,10670,10620,10650,4684
2013/01/25 18:00,10650,10680,10640,10650,2803
2013/01/25 19:00,10650,10680,10650,10650,1836
2013/01/25 20:00,10660,10670,10660,10660,646
2013/01/25 21:00,10660,10680,10650,10660,745
2013/01/25 22:00,10660,10720,10660,10720,2634
2013/01/25 23:00,10720,10760,10690,10750,4042
2013/01/25 00:00,10750,10810,10740,10800,3977
2013/01/25 01:00,10800,10830,10790,10820,1742
2013/01/25 02:00,10820,10830,10780,10790,1107
2013/01/25 03:00,10780,10780,10780,10780,188
2013/01/25 09:00,10840,10870,10800,10850,17343
2013/01/25 10:00,10850,10860,10830,10850,6457
2013/01/25 11:00,10850,10860,10820,10860,3982
2013/01/25 12:00,10860,10870,10830,10840,4152
2013/01/25 13:00,10850,10860,10820,10850,4742
2013/01/25 14:00,10850,10920,10840,10920,11581
2013/01/25 15:00,10910,10940,10910,10930,6751
2013/01/28 16:30,10930,10980,10920,10960,5451
2013/01/28 17:00,10960,11010,10950,11010,6714
2013/01/28 18:00,11000,11040,10990,11010,6038
2013/01/28 19:00,11010,11050,11010,11020,2824
2013/01/28 20:00,11020,11050,11010,11030,2002
2013/01/28 21:00,11030,11060,11030,11050,1471
2013/01/28 22:00,11050,11070,11040,11050,2095
2013/01/28 23:00,11050,11060,11040,11040,992
2013/01/28 00:00,11040,11040,10920,10970,6336
2013/01/28 01:00,10980,10980,10940,10960,1916
2013/01/28 02:00,10960,11000,10960,10990,1092
2013/01/28 03:00,10970,10970,10970,10970,171
2013/01/28 09:00,11000,11010,10910,10940,23903
2013/01/28 10:00,10940,10940,10850,10880,15131
2013/01/28 11:00,10880,10930,10860,10920,4798
2013/01/28 12:00,10910,10920,10850,10870,5677
2013/01/28 13:00,10870,10880,10830,10840,7835
2013/01/28 14:00,10840,10870,10820,10820,10939
2013/01/28 15:00,10830,10830,10800,10810,4127
2013/01/29 16:30,10810,10810,10720,10730,5394
2013/01/29 17:00,10730,10780,10720,10750,5928
2013/01/29 18:00,10740,10780,10730,10770,2130
2013/01/29 19:00,10780,10800,10780,10800,1729
2013/01/29 20:00,10800,10800,10760,10790,1003
2013/01/29 21:00,10790,10840,10790,10840,1768
2013/01/29 22:00,10840,10850,10810,10840,1283
2013/01/29 23:00,10840,10840,10740,10760,2626
2013/01/29 00:00,10760,10780,10740,10770,1425
2013/01/29 01:00,10770,10790,10760,10790,251
2013/01/29 02:00,10790,10800,10780,10790,374
2013/01/29 03:00,10790,10790,10790,10790,84
2013/01/29 09:00,10730,10850,10730,10830,13391
2013/01/29 10:00,10830,10920,10810,10880,10318
2013/01/29 11:00,10880,10920,10880,10890,3813
2013/01/29 12:00,10900,10940,10890,10920,7592
2013/01/29 13:00,10910,10930,10860,10880,7819
2013/01/29 14:00,10880,10890,10830,10870,9542
2013/01/29 15:00,10860,10890,10850,10890,2922
2013/01/30 16:30,10870,10890,10850,10870,1813
2013/01/30 17:00,10870,10910,10860,10870,3049
2013/01/30 18:00,10860,10860,10820,10850,2635
2013/01/30 19:00,10850,10850,10800,10820,1681
2013/01/30 20:00,10820,10830,10800,10810,2120
2013/01/30 21:00,10820,10830,10800,10810,1221
2013/01/30 22:00,10810,10860,10810,10840,1517
2013/01/30 23:00,10850,10880,10850,10860,1359
2013/01/30 00:00,10860,10870,10850,10860,955
2013/01/30 01:00,10860,10900,10860,10870,585
2013/01/30 02:00,10880,10880,10840,10870,521
2013/01/30 03:00,10860,10860,10860,10860,94
2013/01/30 09:00,10920,10980,10900,10950,13883
2013/01/30 10:00,10940,11000,10940,10990,7467
2013/01/30 11:00,10990,11010,10970,11000,3266
2013/01/30 12:00,11000,11010,10970,10990,3963
2013/01/30 13:00,10990,11070,10980,11060,11066
2013/01/30 14:00,11060,11110,11040,11110,13342
2013/01/30 15:00,11110,11120,11100,11100,4059
2013/01/31 16:30,11160,11160,11130,11150,5096
2013/01/31 17:00,11150,11180,11130,11170,4807
2013/01/31 18:00,11170,11190,11150,11170,2851
2013/01/31 19:00,11170,11170,11130,11140,2606
2013/01/31 20:00,11150,11170,11140,11160,924
2013/01/31 21:00,11160,11160,11140,11150,1063
2013/01/31 22:00,11140,11150,11070,11110,4506
2013/01/31 23:00,11110,11130,11090,11120,2135
2013/01/31 00:00,11120,11120,11080,11110,2207
2013/01/31 01:00,11110,11120,11090,11100,1027
2013/01/31 02:00,11110,11110,11090,11100,343
2013/01/31 03:00,11100,11100,11100,11100,109
2013/01/31 09:00,11050,11140,11040,11090,18995
2013/01/31 10:00,11090,11100,11020,11050,11305
2013/01/31 11:00,11050,11070,11010,11020,6775
2013/01/31 12:00,11020,11060,11000,11020,6299
2013/01/31 13:00,11020,11050,11000,11030,6504
2013/01/31 14:00,11030,11150,11020,11120,12630
2013/01/31 15:00,11120,11150,11090,11110,6650
2013/02/01 16:30,11070,11110,11050,11090,2387
2013/02/01 17:00,11090,11100,11060,11080,1885
2013/02/01 18:00,11080,11080,11060,11080,1892
2013/02/01 19:00,11080,11100,11060,11070,1800
2013/02/01 20:00,11070,11080,11050,11070,817
2013/02/01 21:00,11070,11070,11060,11060,226
2013/02/01 22:00,11070,11070,11060,11070,523
2013/02/01 23:00,11070,11120,11070,11110,2523
2013/02/01 00:00,11110,11110,11070,11090,1742
2013/02/01 01:00,11090,11100,11050,11070,1484
2013/02/01 02:00,11080,11110,11080,11110,276
2013/02/01 03:00,11110,11110,11110,11110,149
2013/02/01 09:00,11180,11230,11130,11190,22420
2013/02/01 10:00,11180,11200,11150,11170,7492
2013/02/01 11:00,11170,11190,11160,11160,1754
2013/02/01 12:00,11160,11190,11160,11180,3802
2013/02/01 13:00,11170,11250,11170,11200,12164
2013/02/01 14:00,11210,11240,11170,11190,10308
2013/02/01 15:00,11180,11190,11170,11170,3658
2013/02/04 16:30,11180,11200,11170,11170,1603
2013/02/04 17:00,11170,11200,11150,11190,2234
2013/02/04 18:00,11190,11200,11170,11190,1169
2013/02/04 19:00,11200,11210,11190,11200,906
2013/02/04 20:00,11190,11210,11180,11200,744
2013/02/04 21:00,11190,11200,11190,11200,466
2013/02/04 22:00,11200,11210,11120,11190,5605
2013/02/04 23:00,11200,11200,11110,11170,8581
2013/02/04 00:00,11180,11270,11180,11270,7047
2013/02/04 01:00,11280,11290,11260,11270,1983
2013/02/04 02:00,11280,11290,11270,11280,815
2013/02/04 03:00,11280,11280,11280,11280,260
2013/02/04 09:00,11240,11280,11200,11230,15515
2013/02/04 10:00,11220,11250,11190,11220,7169
2013/02/04 11:00,11230,11250,11220,11230,3106
2013/02/04 12:00,11230,11290,11230,11260,5011
2013/02/04 13:00,11270,11290,11230,11250,6698
2013/02/04 14:00,11250,11280,11240,11260,6168
2013/02/04 15:00,11250,11270,11250,11270,3825
2013/02/05 16:30,11290,11320,11280,11290,3741
2013/02/05 17:00,11290,11310,11270,11300,2762
2013/02/05 18:00,11300,11330,11300,11320,2517
2013/02/05 19:00,11310,11320,11270,11280,2850
2013/02/05 20:00,11280,11290,11260,11270,1576
2013/02/05 21:00,11270,11270,11250,11260,1233
2013/02/05 22:00,11250,11250,11200,11230,3455
2013/02/05 23:00,11230,11230,11200,11210,1732
2013/02/05 00:00,11220,11240,11190,11190,1810
2013/02/05 01:00,11190,11190,11150,11150,2832
2013/02/05 02:00,11150,11170,11140,11150,1599
2013/02/05 03:00,11150,11150,11150,11150,115
2013/02/05 09:00,11100,11170,11070,11120,19903
2013/02/05 10:00,11120,11170,11100,11160,8648
2013/02/05 11:00,11150,11160,11080,11090,5606
2013/02/05 12:00,11090,11140,11080,11090,6374
2013/02/05 13:00,11090,11100,11050,11080,12933
2013/02/05 14:00,11080,11110,11040,11050,11796
2013/02/05 15:00,11050,11080,11040,11080,7365
2013/02/06 16:30,11040,11070,11010,11040,5193
2013/02/06 17:00,11050,11140,11050,11130,6732
2013/02/06 18:00,11130,11180,11120,11140,5125
2013/02/06 19:00,11150,11190,11120,11180,3349
2013/02/06 20:00,11180,11240,11160,11210,5393
2013/02/06 21:00,11210,11240,11210,11230,2698
2013/02/06 22:00,11230,11230,11190,11210,3525
2013/02/06 23:00,11200,11220,11170,11210,4127
2013/02/06 00:00,11210,11230,11190,11210,2914
2013/02/06 01:00,11210,11230,11200,11200,967
2013/02/06 02:00,11200,11220,11180,11210,972
2013/02/06 03:00,11210,11210,11210,11210,112
2013/02/06 09:00,11290,11340,11280,11310,24235
2013/02/06 10:00,11310,11400,11300,11390,15770
2013/02/06 11:00,11390,11400,11370,11390,5270
2013/02/06 12:00,11390,11400,11360,11390,5867
2013/02/06 13:00,11390,11460,11370,11440,10803
2013/02/06 14:00,11450,11510,11430,11440,23122
2013/02/06 15:00,11430,11460,11420,11430,7157
2013/02/07 16:30,11410,11420,11390,11400,3739
2013/02/07 17:00,11400,11430,11370,11410,6735
2013/02/07 18:00,11410,11430,11390,11410,2657
2013/02/07 19:00,11410,11410,11380,11400,1904
2013/02/07 20:00,11390,11400,11380,11390,883
2013/02/07 21:00,11390,11400,11330,11340,3020
2013/02/07 22:00,11340,11350,11300,11310,3762
2013/02/07 23:00,11310,11370,11300,11370,3219
2013/02/07 00:00,11360,11390,11340,11380,3426
2013/02/07 01:00,11380,11390,11360,11380,937
2013/02/07 02:00,11380,11410,11380,11380,1020
2013/02/07 03:00,11380,11380,11380,11380,178
2013/02/07 09:00,11360,11450,11350,11420,23362
2013/02/07 10:00,11420,11430,11320,11330,14339
2013/02/07 11:00,11330,11390,11330,11340,5719
2013/02/07 12:00,11340,11350,11300,11310,6077
2013/02/07 13:00,11310,11350,11280,11350,7835
2013/02/07 14:00,11350,11370,11310,11370,8673
2013/02/07 15:00,11360,11390,11350,11390,5644
2013/02/08 16:30,11370,11390,11350,11360,1955
2013/02/08 17:00,11360,11410,11360,11390,4091
2013/02/08 18:00,11390,11440,11380,11430,3086
2013/02/08 19:00,11430,11440,11410,11420,2195
2013/02/08 20:00,11420,11430,11390,11400,2246
2013/02/08 21:00,11400,11420,11370,11380,2313
2013/02/08 22:00,11380,11400,11340,11370,5424
2013/02/08 23:00,11360,11400,11350,11360,4739
2013/02/08 00:00,11360,11370,11210,11260,7993
2013/02/08 01:00,11260,11280,11220,11230,4062
2013/02/08 02:00,11230,11280,11220,11260,1814
2013/02/08 03:00,11260,11260,11260,11260,134
2013/02/08 09:00,11240,11300,11210,11240,25091
2013/02/08 10:00,11240,11240,11160,11210,18308
2013/02/08 11:00,11210,11240,11180,11180,5323
2013/02/08 12:00,11180,11240,11180,11200,6750
2013/02/08 13:00,11200,11240,11180,11190,6426
2013/02/08 14:00,11190,11200,11120,11150,15934
2013/02/08 15:00,11140,11170,11130,11170,6500
2013/02/12 16:30,11130,11140,11070,11090,4726
2013/02/12 17:00,11080,11150,11040,11140,8940
2013/02/12 18:00,11140,11150,11090,11110,3521
2013/02/12 19:00,11100,11100,11050,11070,3547
2013/02/12 20:00,11070,11090,11050,11080,1161
2013/02/12 21:00,11080,11100,11040,11050,4859
2013/02/12 22:00,11050,11100,11040,11090,1536
2013/02/12 23:00,11090,11180,11080,11180,3007
2013/02/12 00:00,11170,11180,11140,11140,1882
2013/02/12 01:00,11140,11160,11120,11160,728
2013/02/12 02:00,11160,11180,11150,11170,554
2013/02/12 03:00,11170,11170,11170,11170,174
2013/02/12 09:00,11420,11440,11380,11410,20476
2013/02/12 10:00,11420,11450,11410,11420,6748
2013/02/12 11:00,11420,11440,11400,11430,4372
2013/02/12 12:00,11440,11460,11400,11410,7671
2013/02/12 13:00,11410,11460,11390,11420,10338
2013/02/12 14:00,11420,11430,11370,11380,12618
2013/02/12 15:00,11380,11380,11360,11370,3293
2013/02/13 16:30,11410,11430,11390,11420,3132
2013/02/13 17:00,11420,11420,11380,11420,2938
2013/02/13 18:00,11420,11420,11380,11390,2090
2013/02/13 19:00,11400,11440,11400,11430,3458
2013/02/13 20:00,11420,11430,11410,11410,1527
2013/02/13 21:00,11420,11430,11410,11420,751
2013/02/13 22:00,11410,11440,11360,11370,3336
2013/02/13 23:00,11380,11400,11330,11340,3517
2013/02/13 00:00,11340,11350,11310,11330,2862
2013/02/13 01:00,11320,11350,11320,11340,1447
2013/02/13 02:00,11330,11350,11320,11340,1343
2013/02/13 03:00,11340,11340,11340,11340,204
2013/02/13 09:00,11330,11370,11310,11340,12145
2013/02/13 10:00,11330,11360,11310,11360,5030
2013/02/13 11:00,11360,11360,11310,11310,2517
2013/02/13 12:00,11310,11340,11260,11290,9658
2013/02/13 13:00,11280,11280,11210,11230,13341
2013/02/13 14:00,11240,11260,11190,11260,10160
2013/02/13 15:00,11260,11260,11230,11260,2851
2013/02/14 16:30,11270,11280,11250,11270,4427
2013/02/14 17:00,11260,11300,11250,11300,3568
2013/02/14 18:00,11300,11320,11290,11300,2537
2013/02/14 19:00,11300,11330,11290,11320,1961
2013/02/14 20:00,11320,11350,11320,11350,2423
2013/02/14 21:00,11350,11370,11310,11320,4137
2013/02/14 22:00,11330,11340,11320,11330,990
2013/02/14 23:00,11340,11360,11320,11340,1408
2013/02/14 00:00,11350,11360,11280,11310,2257
2013/02/14 01:00,11310,11320,11300,11300,1457
2013/02/14 02:00,11310,11340,11300,11340,387
2013/02/14 03:00,11330,11330,11330,11330,88
2013/02/14 09:00,11270,11300,11240,11250,13104
2013/02/14 10:00,11250,11310,11250,11310,10763
2013/02/14 11:00,11310,11340,11280,11320,6891
2013/02/14 12:00,11310,11360,11290,11320,11308
2013/02/14 13:00,11320,11340,11290,11320,6318
2013/02/14 14:00,11320,11340,11290,11300,7016
2013/02/14 15:00,11300,11330,11300,11330,3662
2013/02/15 16:30,11310,11330,11300,11310,1265
2013/02/15 17:00,11310,11350,11300,11340,1285
2013/02/15 18:00,11340,11350,11310,11320,2235
2013/02/15 19:00,11310,11320,11270,11280,1413
2013/02/15 20:00,11280,11280,11240,11260,2579
2013/02/15 21:00,11260,11300,11250,11290,1859
2013/02/15 22:00,11290,11300,11260,11270,1640
2013/02/15 23:00,11260,11280,11250,11260,1268
2013/02/15 00:00,11260,11270,11200,11260,3730
